MINE_ID,CURRENT_MINE_NAME,CURRENT_MINE_TYPE,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,PRIMARY_SIC,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,longitude_FALSE,latitude,AVG_MINE_HEIGHT,MINE_GAS_CATEGORY_CD,METHANE_LIBERATION,NO_PRODUCING_PITS,NO_NONPRODUCING_PITS,NO_TAILING_PONDS,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS,MINERS_REP_IND,SAFETY_COMMITTEE_IND,NEAREST_TOWN,longitude
3609830,Lepre Portable,Surface,Michael D  LePre,92025,Mike D. Lepre,PA,Dimension Sandstone,1,8,1,0,4,Y,75.762778,41.703333,,,,,,0,N,N,N,N,N,New Milford,-75.762778
3605508,American Black Quarry,Surface,Kurt M  Swenson,L15573,Pennsylvania Granite Corp,PA,Dimension Granite,5,9,1,0,16,Y,75.751666,40.175555,,,,,,0,N,N,N,N,N,Elverson,-75.751666
3609943,Heidleberg,Facility,Evelyn  Albert,83804,Mineral Reclamation LLC,PA,Coal (Anthracite),5,8,1,0,2,N,75.748056,41.328056,,,,,0,,N,N,N,N,N,Pittston,-75.748056
3609395,Avondale Quarry,Surface,Charles L  Wilkinson,69923,"Technivate, Inc.",PA,Dimension Sandstone,5,8,1,0,4,Y,75.740555,39.775555,,,,,,0,N,N,N,N,N,Avondale,-75.740555
3608165,Hilltop Quarry,Surface,John B  Haines IV; John R  Kibblehouse,L14624,Hilltop Quarry Div of Reading Materials,PA,"Crushed, Broken Sandstone",5,8,1,0,1,Y,75.736111,41.534167,,,,,,0,N,N,N,N,N,Mill City,-75.736111
3600066,Kutztown Quarry #111,Surface,New Enterprise Stone & Lime Company Inc,L00335, Eastern Industries Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,1,13,Y,75.729167,40.516111,,,,,,0,N,N,N,N,N,Kutztown,-75.729167
3600092,White Haven Plant-White Haven Red Rock S,Surface,Mark  Popple; David  Popple,P23298,"Pioneer Aggregates, Inc.",PA,"Crushed, Broken Sandstone",5,8,1,0,11,Y,75.714651,39.749149,,,,,,0,N,N,N,N,N,White Haven,-75.714651
3003528,Fern Gully Quarry,Surface,Todd M  Burnett,135434,Burnett Stone Inc,NY,Dimension Stone NEC,5,8,1,0,2,Y,75.708333,42.067222,,,,,,0,N,N,N,N,N,Windsor,-75.708333
1800762,Disney Sand & Gravel LLC,Surface,Darren  Disney,51672,Disney Sand & Gravel LLC,MD,"Sand, Common",5,10,1,1,2,Y,75.707409,38.414817,,,,,,0,N,N,N,N,N,Hebron,-75.707409
3608470,Scranton Materials LLC,Surface,Ryan  Ruark; William  Ruark,122031,Scranton Materials LLC,PA,Dimension Stone NEC,5,10,1,0,21,Y,75.699722,41.448055,,,,,,0,N,N,N,N,N,Scranton,-75.699722
3000883,G W Bryant Core Sands Inc.,Surface,John J Bryant (Trust),L33489,G W Bryant Core Sands Inc,NY,"Sand, Industrial NEC",5,9,1,1,5,Y,75.692856,43.285028,,,,,,0,N,N,N,N,N,MCCONNELLSVILLE,-75.692856
3600217,Pottstown Trap Rock Quarry,Surface,John B  Haines IV; John R  Kibblehouse,L14624,Pottstown Trap Rock Quarries,PA,"Crushed, Broken Traprock",5,8,1,0,13,Y,75.687767,40.256983,,,,,,0,N,N,N,N,N,Douglasville,-75.687767
3608445,ROLLING ROCK PIT,Surface,Gary L  Weller,L37973,Rolling Rock Building Stone Inc,PA,Dimension Stone NEC,5,8,1,0,54,Y,75.672778,40.413889,,,,,,0,N,N,N,N,N,Boyerstown,-75.672778
3609237,Stump Pond 1 & 2,Surface,Gregory S  Grover,52497,Gregory S Grover,PA,Dimension Stone NEC,5,8,1,0,3,Y,75.670555,41.852222,,,,,,0,N,N,N,N,N,New Milford,-75.670555
3600029,Downingtown Quarry,Surface,Heidelberg Cement AG,L16322,Hanson Aggregates Pennsylvania LLC,PA,"Crushed, Broken Limestone NEC",5,8,1,0,58,Y,75.668888,40.008888,,,,,,0,N,N,N,N,N,Downingtown,-75.668888
3600207,Manhattan Quarry Penn Big Bed,Surface,Peter J  Papay,L37161,Penn Big Bed Slate Company Inc,PA,Dimension Slate,5,8,1,,36,Y,75.661909,40.749915,,,,,,,N,N,N,N,N,,-75.661909
3003685,Harry Thatcher,Surface,Harry H  Thatcher,101765,Harry Thatcher,NY,Dimension Stone NEC,5,8,1,0,2,Y,75.652777,41.847222,,,,,,0,N,N,N,N,N,Conklin,-75.652777
3600120,Clifford Plant #813,Surface,New Enterprise Stone & Lime Company Inc,L00335, Eastern Industries Inc.,PA,"Crushed, Broken Sandstone",5,5,1,0,25,Y,75.629444,41.664444,,,,,,1,N,N,N,N,N,Clifford,-75.629444
3600150,Martin Stone Quarries Inc ,Surface,Glenn  Martin; Thomas  Martin,L35998,Martin Stone Quarries Inc,PA,"Crushed, Broken Sandstone",5,8,1,,42,Y,75.628966,40.360784,,,,,,,N,N,N,N,N,,-75.628966
3608073,Tarheel Quarry,Surface,Alex A  Chrysanthopoulos; George A  Chrysanthopoulos,77363,Tarheel Quarry LLC,PA,Construction Sand and Gravel,6,10,1,0,9,Y,75.625278,41.130278,,,,,,0,N,N,N,N,N,Blakeslee,-75.625278
3609984,F.S. Lopke: Chamberlain Quarry,Surface,Frank S  Lopke,L01583,"F.S. Lopke Contracting, Inc.",PA,"Crushed, Broken Stone NEC",5,12,1,0,4,Y,75.62519,41.856604,,,,,,0,N,N,N,N,N,Hartford,-75.62519
1800313,Pocomoke City Sand & Gravel,Surface,Vulcan Materials Company,L16168,"Vulcan Construction Materials, LP",MD,Construction Sand and Gravel,5,10,1,0,8,Y,75.608954,38.06189,,,,,,0,N,N,N,N,N,Pocomoke City,-75.608954
3608726,Keystone Quarry,Surface,L & D Management Inc,L16920,Keystone Quarry Inc,PA,"Crushed, Broken Sandstone",5,11,1,0,21,Y,75.599424,41.415356,,,,,,1,N,N,N,N,N,Dunmore,-75.599424
3609230,Clapper Quarry #2,Surface,Joseph K  Zawisky,60083,Joseph Zawisky LLC,PA,Dimension Sandstone,5,8,1,0,16,Y,75.5975,41.933333,,,,,,0,N,N,N,N,N,New Milford,-75.5975
3600218,PTRQ-Sanatoga,Surface,John B  Haines IV; John R  Kibblehouse,L14624,Pottstown Trap Rock Quarries,PA,"Crushed, Broken Traprock",5,8,1,0,13,Y,75.591389,40.235833,,,,,,0,N,N,N,N,N,Pottstown,-75.591389
3608817,Lanesboro Quarry,Surface,Timothy M  Smith,L14944,B S Quarries Inc,PA,Dimension Stone NEC,5,9,1,0,6,Y,75.579166,41.961944,,,,,,0,N,N,N,N,N,Lanesboro,-75.579166
700094,"Diamond Materials, LLC",Surface,Richard E  Pierson Jr; Michael K  Pierson,117394,"Diamond Materials, LLC",DE,Construction Sand and Gravel,5,8,1,0,4,Y,75.577777,38.923611,,,,,,0,N,N,N,N,N,Harrington,-75.577777
700107,James Sand Plant,Surface,Vulcan Materials Company,L16168,"Vulcan Construction Materials, L.P.",DE,Construction Sand and Gravel,5,12,1,0,5,Y,75.571314,38.556504,,,,,,0,N,N,N,N,N,Laurel,-75.571314
3607214,Locust Ridge Quarry ,Surface,John B  Haines IV; John R  Kibblehouse,L15797,Locust Ridge Quarry/Div Haines & Kibblehouse Inc,PA,"Crushed, Broken Sandstone",5,8,1,0,9,Y,75.5625,41.155555,,,,,,0,N,N,N,N,N,Thornhurst,-75.5625
700061,BEAR MATERIALS LLC,Surface,Nick  Ferrara; Vincent  Greggo,L16824,Bear Materials-Llc,DE,Construction Sand and Gravel,5,8,1,0,8,Y,75.546423,39.71378,,,,,,0,N,N,N,N,N,New Castle,-75.546423
3604646,Ormrod Quarry #116,Surface,New Enterprise Stone & Lime Company Inc,L00335, Eastern Industries Inc.,PA,"Crushed, Broken Limestone NEC",5,8,1,1,20,Y,75.544722,40.665278,,,,,,0,N,N,N,N,N,Center Valley,-75.544722
3600060,Devault Crushed Stone dba Independence C,Surface,A Ross  Myers,L14289,Independence Construction Materials,PA,"Crushed, Broken Granite",5,8,1,0,26,Y,75.540739,40.086568,,,,,,0,N,N,N,N,N,Devault,-75.540739
3600153,Catanach Quarry,Surface,Glasgow Inc,L01801,Glasgow Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,0,32,Y,75.536111,40.065833,,,,,,0,N,N,N,N,N,Melvern,-75.536111
700100,Wilmington Plant,Facility,Prince Minerals Inc,98987,Prince Minerals Inc,DE,Manganese Ore,5,8,2,0,64,N,75.534267,39.711908,,,,,,0,N,N,N,N,N,Port of Wilmington,-75.534267
3600051,Egypt Quarry,Surface,New Enterprise Stone & Lime Company Inc,L00335,Eastern Industries Inc.,PA,"Crushed, Broken Stone NEC",5,8,1,0,2,Y,75.529167,40.679444,,,,,,0,N,N,N,N,N,Egypt,-75.529167
700059,Bay Road Plant #7,Surface,CRH PLC,L13625,Pennsy Supply Inc,DE,Construction Sand and Gravel,5,8,2,0,7,Y,75.524444,39.158056,,,,,,0,N,N,N,N,N,Dover,-75.524444
3608419,Archbald Mtn Strip #1,Surface,Vincent  Kassa,P03021,Silverbrook Anthracite Inc,PA,Coal (Anthracite),5,0,0,1,3,N,75.520833,41.558333,42,,,1,0,,N,N,N,N,N,Archbald,-75.520833
700110,"Porter Sand & Gravel, Inc.",Surface,Frank E  Porter,L37336,"Porter Sand & Gravel, Inc.",DE,"Sand, Industrial NEC",5,8,1,0,8,Y,75.514154,38.961654,,,,,,0,N,N,N,N,N,"Harrington, De",-75.514154
3000040,Oriskany Falls Plant,Surface,Heidelberg Cement AG,L16397,Hanson Aggregates New York LLC.,NY,"Crushed, Broken Limestone NEC",4,10,2,0,20,Y,75.507872,42.981046,,,,,,0,N,N,N,N,N,Oriskany Falls,-75.507872
3608273,Clinton Surface Mine,Surface,Mark  Popple; David  Popple,P23298,Pioneer Aggregates Inc,PA,Coal (Anthracite),5,1,1,0,1,N,75.505555,41.629166,48,,,1,0,,N,N,N,N,N,Vandling,-75.505555
3600271,Lafarge Whitehall Plant,Facility,Lafarge S A,L18663,Lafarge North America,PA,Cement,5,8,3,0,116,Y,75.504722,40.685833,,,,,,0,N,N,N,N,N,Whitehall,-75.504722
3604293,Daleville Quarry ,Surface,James D  Morrissey Jr,L00086,Eureka Stone Quarry Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,0,13,Y,75.497777,41.344722,,,,,,0,N,N,N,N,N,Moscow,-75.497777
3608406,Coalbrook Stripping #1,Surface,Louis  DeNaples Jr; Dominic  DeNaples,P22449,Maco Associates Inc,PA,Coal (Anthracite),5,8,1,0,2,N,75.491666,41.604166,42,,,1,0,,N,N,N,N,N,Simpson,-75.491666
3600091,Glen Mills,Surface,Heidelberg Cement AG,L16322,Hanson Aggregates Pennsylvania LLC,PA,"Crushed, Broken Traprock",5,8,1,0,37,Y,75.479722,39.915833,,,,,,0,N,N,N,N,N,Glen Mills,-75.479722
700093,Tarburton Pit,Surface,CRH PLC,L13625,Pennsy Supply Inc,DE,Construction Sand and Gravel,5,8,1,0,11,Y,75.478226,39.177159,,,,,,0,N,N,N,N,N,Dover,-75.478226
3600128,Perkiomenville Quarry,Surface,Peter  DePaul,L35200,Highway Materials Inc,PA,"Crushed, Broken Traprock",5,8,1,,19,Y,75.474634,40.322426,,,,,,0,N,N,N,N,N,Perkiomenville,-75.474634
3608322,Oaks Plant,Facility,Steven D  Cotler; Allan  Yudacufski,P08789,Stoudt's Ferry Preparation Company Inc,PA,Coal (Anthracite),5,8,1,0,5,N,75.470833,40.102777,,,,,0,,N,N,N,N,Y,Oaks,-75.470833
3000007,Gardenscape of New York,Surface,David George  Kasmoch,115065,Gardenscape of New York,NY,"Crushed, Broken Limestone NEC",5,9,2,,22,Y,75.470567,44.381288,,,,,,0,N,N,N,N,N,,-75.470567
3600682,KUNKLETOWN CLAY PIT,Surface,Maynard J.  Frantz,73583,Frantz Bros Inc,PA,Common Clays NEC,5,8,1,0,1,Y,75.469444,40.886666,,,,,,0,N,N,N,N,N,Kunkletown,-75.469444
3603196,Lake Ariel Quarry,Surface,Heidelberg Cement AG,L16322,Hanson Aggregates Pennsylvania LLC,PA,Construction Sand and Gravel,5,8,1,0,12,Y,75.425,41.470278,,,,,,0,N,N,N,N,N,Lake Aerial,-75.425
3608977,Pyramid Materials,Surface,John B  Haines IV; John R  Kibblehouse,L15797,Pyramid Materials-Div/Haines & Kibblehouse Inc,PA,"Crushed, Broken Stone NEC",5,8,1,0,7,Y,75.420691,39.876441,,,,,,2,N,N,N,N,N,Aston,-75.420691
3003185,Deposit Quarry,Surface,Larry A  Schaefer,50752,Schaefer Enterprises of Deposit,NY,"Crushed, Broken Stone NEC",6,8,1,0,2,Y,75.414722,42.057777,,,,,,0,N,N,N,N,N,Deposit,-75.414722
3001185,BALMAT MINE NO. 4 & MILL,Underground,Ontzinc,51735,"ST. LAWRENCE ZINC COMPANY, LLC",NY,Lead-Zinc Ore,5,0,0,0,1,N,75.408611,44.265,,VI,,,,1,N,N,N,N,N,Gouverneur,-75.408611
3600143,Harleysville,Surface,David  Smith,117326,Harleysville Materials LLC,PA,"Crushed, Broken Stone NEC",5,8,1,0,6,Y,75.4075,40.289166,,,,,,0,N,N,N,N,N,Harleysville,-75.4075
3600125,Keystone Cement Company ,Facility,Cementos Portland Valderrivas S A,L17330,Keystone Cement Company,PA,Cement,5,8,1,0,181,Y,75.405555,40.709166,,,,,,0,N,N,N,N,N,Bath,-75.405555
3609755,Insinger Quarry,Surface,John  Insinger,102145,Insinger Excavating Inc,PA,Dimension Stone NEC,5,8,1,0,9,Y,75.399444,40.758611,,,,,,0,N,N,N,N,N,Dushore,-75.399444
3600020,McCoy Quarry,Surface,Glasgow Inc,L01801,Glasgow Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,0,51,Y,75.396111,40.089166,,,,,,0,N,N,N,N,N,unk,-75.396111
3000610,BALMAT MINING OPERATIONS,Surface,R T Vanderbilt Company Inc,77703,"Vanderbilt Minerals, LLC- Gouverneur Mineral Div.",NY,Wollastonite,5,8,1,0,76,N,75.391944,44.271944,,,,,,0,N,N,N,N,N,GOUVERNEUR,-75.391944
3002245,NO. 4 MINE,Underground,R T Vanderbilt Company Inc,77703,"Vanderbilt Minerals, LLC - Gouverneur Mineral Div.",NY,Misc. Nonmetallic Mnls. NEC,5,8,1,0,3,N,75.377222,44.121111,,VI,,,,0,Y,N,N,N,N,Harrisville,-75.377222
3608347,Naceville Materials ,Surface,Naceville Materials JV; Haines & Kibblehouse Inc,L36589,Naceville Materials JV,PA,"Crushed, Broken Stone NEC",5,8,1,,14,Y,75.371549,40.352152,,,,,,,N,N,N,N,N,,-75.371549
3600164,Media Quarry Co. Inc.,Surface,John W  Scala,L36134,Media Quarry Company Inc,PA,Dimension Stone NEC,5,8,1,,12,Y,75.357544,39.933579,,,,,,,N,N,N,N,N,,-75.357544
3609749,Northledge Portable #1,Surface,Frank J  Casilio; Patrick  Ruggiero,101347,"Northledge, LLC",PA,"Crushed, Broken Stone NEC",5,10,1,0,2,Y,75.3575,40.621389,,,,,,0,N,N,N,N,N,Martins Creek,-75.3575
3600098,East Norriton Quarry,Surface,Harry R  Gill,L01398,Gill Quarries Inc,PA,"Crushed, Broken Stone NEC",5,8,1,0,3,Y,75.3475,40.171388,,,,,,0,N,N,N,N,N,Fairview Village,-75.3475
3003461,Roods Creek Quarry,Surface,Larry A  Schaefer,50752,Schaefer Enterprises of Deposit Inc,NY,Dimension Stone NEC,5,9,1,0,4,Y,75.343055,42.03,,,,,,0,N,N,N,N,N,Hancock,-75.343055
3609933,Springer Quarry,Surface,William L  Pykus,118587,Bill Pykus Excavating Inc.,PA,"Crushed, Broken Stone NEC",5,8,1,0,4,Y,75.338056,41.851944,,,,,,0,N,N,N,N,N,Lake Como,-75.338056
3600136,Essroc Cement Corp Plant #3,Facility,Italcementi Spa,L14716,Essroc Cement Corporation,PA,Cement,5,8,3,0,113,Y,75.319166,40.736111,,,,,,0,N,N,N,N,N,Nazareth,-75.319166
3600216,Nazareth Plant 2,Facility,Italcementi Spa,L14716,Essroc Cement Corporation,PA,"Crushed, Broken Limestone NEC",5,8,1,0,12,Y,75.309722,40.740277,,,,,,0,N,N,N,N,N,Nazareth,-75.309722
3605378,Pocono Sand Plant,Surface,James D  Morrissey Jr,L00086,Eureka Stone Quarry Inc,PA,Construction Sand and Gravel,5,8,1,0,3,Y,75.301667,40.943611,,,,,,0,N,N,N,N,N,Snydersville,-75.301667
3600190,Nazareth Plant I,Facility,Italcementi Spa,L14716,Essroc Cement Corporation,PA,Cement,7,8,3,0,111,Y,75.297777,40.724722,,,,,,0,N,N,N,N,N,Nazareth,-75.297777
3600254,Nazareth Quarry #119,Surface,New Enterprise Stone & Lime Company Inc,L00335, Eastern Industries Inc.,PA,"Crushed, Broken Limestone NEC",5,8,1,0,21,Y,75.293888,40.7375,,,,,,0,N,N,N,N,N,Bethlehem,-75.293888
3604243,Pocono Quarry Plant ,Surface,James D  Morrissey Jr,L00086,Eureka Stone Quarry Inc,PA,"Crushed, Broken Limestone NEC",5,9,1,1,16,Y,75.2925,40.937778,,,,,,0,N,N,N,N,N,Snydersville,-75.2925
3604408,Dyberry Sand & Gravel Co Inc,Surface,Hugh Clark  Irwin,L32793,Dyberry Sand & Gravel Co Inc,PA,Construction Sand and Gravel,5,9,1,0,6,Y,75.278888,41.631666,,,,,,0,N,N,N,N,N,Honesdale,-75.278888
3600006,Hercules Cement LP,Facility,Buzzi Unicem S P A,L04844,Buzzi Unicem USA ,PA,Cement,7,8,3,3,139,Y,75.267222,40.752778,,,,,,0,N,N,N,N,N,Stockertown,-75.267222
3608597,DALLY #2-Quarry & Mills,Surface,Peter J  Papay,L37161,"Penn Big Bed Slate Co., Inc.-Dally Division",PA,Dimension Slate,5,8,1,,34,Y,75.257369,40.863514,,,,,,,N,N,N,N,N,,-75.257369
3606877,Sterling Quarry ,Surface,James D  Morrissey Jr,L00086,Eureka Stone Quarry Inc,PA,"Crushed, Broken Traprock",5,8,1,0,1,Y,75.248333,41.029722,,,,,,0,N,N,N,N,N,Sterling,-75.248333
3600052,Plymouth Meeting Quarry,Surface,Peter  DePaul,L35200,Highway Materials Inc,PA,"Crushed, Broken Limestone NEC",6,8,3,0,30,Y,75.245555,40.108611,,,,,,0,N,N,N,N,N,Plymouth Meeting,-75.245555
3001252,Hancock Quarry,Surface,Emil J  Galasso,L07139,Cobleskill Stone Products Inc,NY,"Crushed, Broken Traprock",5,8,1,0,5,Y,75.244444,41.949722,,,,,,0,N,N,N,N,N,Hancock,-75.244444
3600105,Stroudsburg Quarry,Surface,Heidelberg Cement AG,L16322,Hanson Aggregates Pennsylvania LLC,PA,"Crushed, Broken Limestone NEC",4,10,1,0,14,Y,75.243132,40.933653,,,,,,0,N,N,N,N,N,Stroudsburg,-75.243132
3604302,Blooming Glen Quarry,Surface,John B  Haines IV; John R  Kibblehouse,L15797,Haines and Kibblehouse Inc,PA,"Crushed, Broken Stone NEC",5,8,1,,10,Y,75.237707,40.376012,,,,,,,N,N,N,N,N,,-75.237707
3603429,Spring House Quarry,Surface,Glasgow Inc,L01801,Glasgow Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,1,15,Y,75.228888,40.216944,,,,,,0,N,N,N,N,N,Glenside,-75.228888
3600116,H & K MATERIALS,Surface,John B  Haines IV; John R  Kibblehouse,L03121,H & K Materials,PA,"Crushed, Broken Traprock",5,8,1,,13,Y,75.223691,40.324135,,,,,,,N,N,N,N,N,,-75.223691
3607897,Atkinson Materials,Surface,John B  Haines IV; John R  Kibblehouse,L14624,Atkinson Materials (Div of Reading Mat),PA,Construction Sand and Gravel,5,9,1,0,4,Y,75.221741,41.484948,,,,,,0,N,N,N,N,N,Hawley,-75.221741
3609726,Leeward Middle Creek Quarry,Surface,Eric  Linde,50284,E R Linde Construction Corp,PA,"Crushed, Broken Stone NEC",5,8,1,0,6,Y,75.221667,41.485,,,,,,0,N,N,N,N,N,Hawley,-75.221667
3609146,Middle Creek Quarry Inc,Surface,George C  Cabel; Janet  Cabel,121711,Middle Creek Quarry Inc LLC,PA,"Crushed, Broken Stone NEC",5,8,1,0,3,Y,75.221666,41.485,,,,,,0,N,N,N,N,N,Honesdale,-75.221666
3608003,A B E Materials-Easton,Surface,John B  Haines IV; John R  Kibblehouse,L15797,A B E MATS-EASTON-DIV/Haines & Kibblehouse,PA,"Crushed, Broken Stone NEC",5,10,1,,14,Y,75.197297,40.763302,,,,,,0,N,N,N,N,N,,-75.197297
3605527,Eureka Stone Quarry Inc,Surface,James D  Morrissey Jr,L00086,Eureka Stone Quarry Inc,PA,"Crushed, Broken Stone NEC",5,8,1,0,22,Y,75.195,40.276111,,,,,,0,N,N,N,N,N,Chalfont,-75.195
3608265,Bedrock Quarries Inc,Surface,Flintstone LLC,L30837,Bedrock Quarries Inc,PA,"Crushed, Broken Stone NEC",5,8,1,0,9,Y,75.186111,41.693611,,,,,,0,N,N,N,N,N,Damascus,-75.186111
3600148,Wissahickon Quarry,Surface,Beth A  Smith White; John T  Smith,95647,"Wissahickon Stone Quarry, LLC",PA,Mica,5,8,5,0,8,N,75.184444,40.089444,,,,,,0,N,N,N,N,N,Glenside PA,-75.184444
3600036,Ottsville Quarry,Surface,Heidelberg Cement AG,L16688,"Hanson Aggregates BMC, Inc.",PA,"Crushed, Broken Traprock",5,8,1,0,9,Y,75.173538,40.492515,,,,,,0,N,N,N,N,N,Ottsville,-75.173538
3609324,Riverton Sand & Gravel ,Surface,J Kevan  Busik,L01738,Delaware Quarries Inc,PA,Construction Sand and Gravel,5,8,1,0,6,Y,75.158628,40.788427,,,,,,3,N,N,N,N,N,Riverton,-75.158628
2800598,Inversand ,Surface,Hungerford & Terry Inc,L34532,Inversand Company,NJ,Construction Sand and Gravel,5,9,2,,7,Y,75.128316,39.762527,,,,,,,N,N,N,N,N,,-75.128316
3608731,209 Enterprises ,Surface,John B  Haines IV; John R  Kibblehouse,L15797,Haines & Kibblehouse Inc,PA,"Crushed, Broken Limestone NEC",5,9,1,0,6,Y,75.123888,41.033888,,,,,,0,N,N,N,N,N,Marshall Creek,-75.123888
3608548,Plumstead Materials,Surface,Robert  S  Miller; George R  Miller III,L14466,Miller & Son Paving Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,0,13,Y,75.111372,40.370335,,,,,,0,N,N,N,N,N,Doylestown,-75.111372
2801007,Newport Plant,Surface,Heidelberg Cement AG,L16688,"Hanson Aggregates BMC, Inc.",NJ,Construction Sand and Gravel,5,9,5,0,5,Y,75.107777,39.3075,,,,,,0,N,N,N,N,N,Newport,-75.107777
2800562,Harmony Sand & Gravel Inc Pl #1,Surface,Richard L  Hummer Sr,L04915,Harmony Sand & Gravel Inc,NJ,Construction Sand and Gravel,5,8,1,0,14,Y,75.105277,40.776666,,,,,,0,N,N,N,N,N,Harmony,-75.105277
2800970,Harmony Sand & Gravel Inc PL #2,Surface,Richard L  Hummer Sr,L04915,Harmony Sand & Gravel Inc,NJ,Construction Sand and Gravel,5,8,1,0,4,Y,75.092222,40.8125,,,,,,0,N,N,N,N,N,Belivdere,-75.092222
3609750,Kinsley PenRoc,Surface,Robert A  Kinsley,54336,"Kinsley Construction, Inc.",PA,"Crushed, Broken Limestone NEC",5,10,1,0,13,Y,75.089248,40.208052,,,,,,0,N,N,N,N,N,West York,-75.089248
2800605,Unimin-Dividing Creek Plant ,Surface,S C R-Sibelco Nv,L00645,Unimin Corp,NJ,Construction Sand and Gravel,5,8,3,,27,Y,75.064019,39.291231,,,,,,,N,N,N,N,N,,-75.064019
3003460,POLAND SAND & GRAVEL,Surface,Roger S  Rommel,51935,POLAND  SAND & GRAVEL LLC,NY,Construction Sand and Gravel,5,8,1,1,4,Y,75.060555,43.224722,,,,,,0,N,N,N,N,N,POLAND,-75.060555
2800549,"Ricci Bros. Sand Co., Inc.",Surface,Anthony S  Ricci,L37751,"Ricci Bros. Sand Co., Inc.",NJ,Construction Sand and Gravel,5,9,1,1,35,Y,75.058888,39.256944,,,,,,0,N,N,N,N,N,Port Norris,-75.058888
2801000,Blvdr S & G/Div Leh Val Site Cont,Surface,John B  Haines IV; John R  Kibblehouse,L17652,Belvidere S & G/Div Lehigh Valley Site Cont Inc,NJ,"Sand, Industrial NEC",5,8,1,0,5,Y,75.049444,40.831944,,,,,,0,N,N,N,N,N,Columbia,-75.049444
3600054,Lumberville Quarry & Plant,Surface,J Kevan  Busik,L01738,Delaware Quarries Inc,PA,Dimension Sandstone,5,8,1,0,40,Y,75.046388,40.396944,,,,,,0,N,N,N,N,N,Lumberville,-75.046388
3602362,Miller Quarries Inc.,Surface,Robert  S  Miller; George R  Miller III,L36292,Miller Quarries-Div/Miller & Son Paving Inc,PA,"Crushed, Broken Stone NEC",5,8,1,0,12,Y,75.020833,40.276666,,,,,,0,N,N,N,N,N,Rushland,-75.020833
3604297,Rush Valley Quarry Plant I,Surface,James D  Morrissey Jr,L00086,Eureka Stone Quarry Inc,PA,"Crushed, Broken Limestone NEC",5,8,1,1,13,Y,75.015,40.256666,,,,,,0,N,N,N,N,N,Chalfont,-75.015
2800541,Oxford Quarry & Mill,Surface,CRH PLC,L15562,Tilcon New York Inc,NJ,"Crushed, Broken Granite",5,9,1,0,40,Y,75.008889,40.814167,,,,,,0,N,N,N,N,N,Oxford,-75.008889
2800956,ASBURY PLANT,Facility,Asbury Carbons Inc,L03662,Asbury Graphite Mills Inc,NJ,Graphite,5,8,3,,63,N,75.008179,40.693387,,,,,,0,N,N,N,N,N,,-75.008179
3604139,Penns Park Quarry,Surface,Heidelberg Cement AG,L16688,"Hanson Aggregates BMC, Inc.",PA,"Crushed, Broken Stone NEC",5,8,1,0,30,Y,75.006666,40.255,,,,,,0,N,N,N,N,N,Penns Park,-75.006666
2800526,Mauricetown Plant ,Surface,USS Holdings Inc,L14417,U S Silica Company,NJ,"Sand, Industrial NEC",5,8,2,0,43,Y,75.003611,39.284444,,,,,,0,N,N,N,N,N,Mauriecetown,-75.003611
3609596,Holbert Bros. Bluestone Co.,Surface,Wayne Donald  Holbert,87924,Holbert Bros. Bluestone Co.,PA,Dimension Stone NEC,6,11,1,0,4,Y,74.995278,41.505833,,,,,,0,N,N,N,N,N,Lackawaxin,-74.995278
2801012,Sahara Sand of Franklin,Surface,Laurence J  Silvi II; John L  Silvi,51874,Sahara Sand Inc.,NJ,"Sand, Common",5,8,2,1,7,Y,74.995168,39.686226,,,,,,0,N,N,N,N,N,Williamstown,-74.995168
3600199,New Hope Crushed Stone,Surface,John  Mehok,L36686,"New Hope Crushed Stone & Lime Co.,",PA,"Crushed, Broken Limestone NEC",5,8,1,,14,Y,74.980066,40.38298,,,,,,,N,N,N,N,N,,-74.980066
2800546,PORT ELIZABETH PLANT,Surface,"WHIBCO, Inc.",58159,"Whibco of New Jersey, Inc.",NJ,Construction Sand and Gravel,5,8,3,0,36,Y,74.969444,39.324444,,,,,,0,N,N,N,N,N,Port Elizabeth,-74.969444
2800567,DORCHESTER PLANT,Surface,"WHIBCO, Inc.",58159,"Whibco of New Jersey, Inc.",NJ,Construction Sand and Gravel,5,8,1,0,4,Y,74.969444,39.324444,,,,,,0,N,N,N,N,N,Port Elizabeth,-74.969444
2801010,Plant #4,Surface,Peter  Galetto,L07099,Dun-Rite Sand & Gravel Co Inc,NJ,Construction Sand and Gravel,5,8,1,,7,Y,74.964327,39.419569,,,,,,0,N,N,N,N,N,Vineland,-74.964327
