MineID,MineName,latitude,longitude,TotalExemptions
4601433,Loveridge #22,39.608333,-80.291389,1725026
3600806,Champion Refuse Disposal Area,40.422222,-80.289722,7
3100087,NORTH QUARRY,36.176944,-80.268333,135
3102179,CENTRAL SERVICE,36.176944,-80.268333,60
4402991,"R&S STONE, INC.",36.9075,-80.259166,7315
4601456,Federal No 2,39.667778,-80.252778,1183291.2
4609000,Lane Ridge Surface Mine,38.916111,-80.239167,1213
3800072,Berkeley Quarry ,33.360277,-80.239166,3994.8
3100135, Stalite Aquadale Mill,35.236079,-80.238868,31973
4608622,Spruce Fork Mine No 1,38.952222,-80.236388,4200
4605544,Sawmill Run Preparation Plant,38.903611,-80.224444,383
4608791,Sago Mine,38.912777,-80.224166,195175
800924,Loxahatchee Enterprises Inc,26.308888,-80.221111,1974
4609115,Imperial Mine,38.901389,-80.218611,282922
3609370,Burns Farm Mine,40.436111,-80.218055,24100
4609302,Arco No. 1 Mine,39.473611,-80.215833,1938
3605466,Emerald Mine No 1,39.937778,-80.195833,1116470
3608093,Princeton,40.956111,-80.194166,17073
4608138,Century 101 ,39.098611,-80.191388,27
3102224,Pickett Mining Group ,35.435628,-80.188486,12010
3608541,Ben Hal Strips,41.3,-80.183333,17853
3600958,Mine 84,40.138333,-80.182778,120506
4600005,MILL POINT QUARRY,38.159444,-80.181944,2252
3607161,Cress Pit,41.080277,-80.181388,18820
4609050,Barrackville Refuse Pile,39.517222,-80.179444,112
4609122,Brushy Fork,39.233056,-80.178611,55
3609566,Cherry Mine,40.416389,-80.166667,1650
3610021,11,39.099722,-80.166389,565
4605823,Upshur Complex,38.877222,-80.156388,5944
4608965,Century #1,39.094166,-80.153611,10380
4606715,Mine 1-A,38.6975,-80.141944,1238
4606736,Star Bridge Preparation Plant-Rail Load,38.718056,-80.1325,11220
4605238,Rawhide,39.062777,-80.132222,1046
3608877,Elliott,41.036666,-80.126388,918
3102115,Davidson Mine II,35.806666,-80.124444,124
3609568,Black Run,41.020555,-80.118055,317
3101919,East Forsyth,36.134444,-80.095833,60
3609226,Neiswonger Mines,40.173611,-80.091666,23093
4608194,Pleasant Hill Mine,38.838611,-80.088056,595208.7
3603229,W L Dunn Const Co,41.5425,-80.086944,5392
4402402,New Castle Sand Plant,37.538611,-80.078333,922
4604694,Meadows Stone & Paving Incorporated,38.546388,-80.076944,28510
3606146,SLIPPERY ROCK,41.038333,-80.059166,2305
4604168,Sentinel Mine,39.2,-80.049722,1712231
4607260,Philippi Mine,39.142222,-80.047222,71
3609336,Hawkins Refuse Site,40.008333,-80.044444,5500
3609311,Uschak Operation,41.1325,-80.036944,5900
3609697,Uschak,41.1325,-80.036944,309
4608777,Sentinel Preparation Plant,39.278611,-80.021944,1036
3609856,Sandy Plains,39.990277,-80.016111,1693
3100088,STOKESDALE QUARRY,36.246666,-80.012777,634
3609326,4 West Mine,39.756944,-80.011111,242521
4604387,Prime No. 1 Mine,39.704722,-80.008333,231286.5
3601302,Titus Mine,39.756667,-80.005556,44023
4605589,Crawdad No 1 Mine,39.707778,-79.996389,282
3600003,HARRISVILLE,41.140833,-79.995833,3234
3601301,Cobra Mine,39.738888,-79.992222,2325
3100217,Pine Hall Brick Company Inc,36.375942,-79.990118,100
4400068,ROANOKE CEMENT COMPANY,37.461667,-79.989444,182746
4609267,Humphrey No. 7 Mine ,39.673888,-79.985555,60
3608779,C/R Portable Crusher Deckard,41.533611,-79.985,566
3609289,Eagle Crusher 500 Portable,41.533611,-79.985,3579
3603448,Mercer Lime & Stone Company Mill,41.074722,-79.983611,70609
3609337,Marco GFCC Project,40.533333,-79.983333,1086
4605995,Preparation Plant No 1,39.693055,-79.982777,1218
3607715,Fiesler Sand & Gravel llc,42.098056,-79.980556,6287
3605018,Cumberland Mine,39.799722,-79.970556,954210
3101125,Lilesville Mine ,34.961778,-79.966744,73824
4609192,Leer Mine,39.331111,-79.958611,10398
3608375,High Quality Mine,40.156667,-79.956389,5554
4400105,Rockydale Quarries Corp,37.214722,-79.955555,10161
3600968,Maple Creek Preparation Plant,40.210833,-79.953889,601.5
3609590,Hilltop Site,39.758055,-79.953333,113612
3600970,Maple Creek,40.207777,-79.951666,32700
4606556,River Terminal,39.684444,-79.947778,328
3100435,Lilesville Pit & Plant,34.941225,-79.932226,460
3608882,RADUCZ STONE,40.803056,-79.927778,3161
3100052,POMONA,36.060757,-79.925578,268
3608774,Nectarine,41.188611,-79.922222,1857
3100051,Jamestown,35.966432,-79.917657,100
3607747,Boyers,41.117222,-79.91,10069
3609086,Rose Mine,39.8375,-79.908333,7900
4604657,J F ALLEN CO AGGREGATES QUARRY,38.930555,-79.901111,991
4406897,Boxley Aggregates-Rich Patch Quarry,37.773888,-79.894722,8
3609581,Tiche Mine #1,41.125277,-79.878888,4488
3609044,Annandale,41.126666,-79.8725,20430
3604673,Cooperstown Sand & Gravel,41.486666,-79.869166,2447
4600029,Decker's Creek Limestone Company,39.5775,-79.860278,2845
3609399,North Washington,41.054166,-79.855555,5432
3608094,Consolidation Coal Co 14-N Impoundment,40.535277,-79.8475,1597
4600016,Greer Limestone ,39.573611,-79.846667,54630
3608472,JMW Mine No 1,41.083333,-79.833333,100
3100198,ROCKINGHAM QUARRY,34.9275,-79.8325,260
3609577,Tedco Mine,40.235833,-79.8325,980
3609271,Continental Three Site,39.8875,-79.819444,100
4608753,Whitetail Preparation Facility,39.345556,-79.815278,498
4608751,Whitetail Kittanning Mine,39.345555,-79.815,711354
3608891,LAKE LYNN QUARRY,39.731111,-79.803889,27068
4608756,Plum Mine,39.401388,-79.8025,4929
3609350,Garland Aggregate,41.406388,-79.796111,180
4400014,Boxley Aggregates-Blue Ridge Plant,37.386944,-79.794444,2376
4603769,Buckeye Stone Company,39.700833,-79.792222,3734
3608291,McGill Surface Mine,39.879167,-79.788889,400
4406847,Jack's Mountain Quarry,36.994206,-79.773631,32614
4609009,Mashey Gap Quarry,38.887777,-79.773055,538
4603727,Kelly Mountain Quarry,38.895833,-79.771388,850
1800749,Vindex Douglas,37.800278,-79.768611,526
3607923,Lower Burrell Plant,40.552777,-79.763611,5469
3607201,Kunkle Surface Mine,39.911388,-79.758333,22459
3609137,Maintenance Shop,40.716666,-79.75,1463.1
3100050,CENTRAL ROCK QUARRY,36.008537,-79.748819,6004
4607757,Mine No 16,39.645833,-79.738333,602
3601091,Marett Mine,41.125,-79.737777,2098
3100068,REIDSVILLE QUARRY,36.371451,-79.730012,2941.5
3607973,Fayette Co Strips,39.984444,-79.728889,100764
3101354,Candor Sand Pit,35.212114,-79.726914,1289
3609778,Robindale Energy - Renton,40.505277,-79.722777,2464
3603188,Hasbrouck Sand & Gravel,41.644444,-79.720833,33111
3102088,HICONE Quarry,36.171389,-79.709444,141.5
3600215,Armstrong Cement & Supply Corp,40.795,-79.6975,10302
3604403,M & M Lime Company Incorporated,40.856111,-79.676944,933
3608763,RFI Strip & Tipple,41.083333,-79.666666,927
3600155,Coolspring Mining Inc,39.901388,-79.658055,73413
3800525,Georgetown II Quarry ,33.259166,-79.6575,4897
3102204,Williams Pit,35.148888,-79.654722,121
3607667,Graff Mine,40.850555,-79.65,1233
3600033,KAYLOR MINE #3 & PLANT,40.993889,-79.64,3581
3609468,Long Run,40.863889,-79.617222,926
3608897,Mc Ville Prep Plant,40.7,-79.616667,21490.5
3102092,Emery Pit,35.195531,-79.616521,62906.6
3100687,Standard Mineral Division,35.416388,-79.610833,5007
3608783,Clarion Aggregate Plant #17,41.170833,-79.600833,38
3101518,Marston Plant ,34.938611,-79.592222,10420
3608647,Bullskin Tipple,40.0275,-79.59,1000
3609849,Cowansville Shop,40.893333,-79.588611,207
3609387,Logansport Preparation Plant,40.739722,-79.583889,1380.9
3608841,Logansport Mine,40.733056,-79.5825,228639.7
3609653,Bedrock,40.533888,-79.57,7640
3608862,Clementine Mine,40.75,-79.566667,124926.2
3609652,Slaugenhaupt Mine,41.05,-79.566667,62
4406507,Rockbridge Stone #2,38.435282,-79.56626,761
3609284,Armstrong Co Surface,40.896667,-79.560556,308
4602530,Thomas Quarry ,39.149166,-79.553611,169
3609163,Neiswonger Strips,41.095278,-79.553333,1000
3600047,Springfield Pike Mine & Plant,40.015,-79.537222,6369
3607767,"PENN MAG, INC. Plant #1",40.851388,-79.521666,23858
3607653,KITTANNING PLANT,40.800555,-79.518611,2858
3608864,Rich Hill Underground Mine & Plant,40.0425,-79.514722,43581
3605208,Ancient Sun Strip Saylor-McKinney,40.271944,-79.511666,10537
3100042,Burlington Quarry,36.055488,-79.507346,3697
3603183,Tarrtown Plant 1,40.861388,-79.506388,27
3608886,Stitt Mine,40.916666,-79.5,300
3608442,Stitt Mine,40.784444,-79.498888,100
3607962,Triple K #1,40.658333,-79.485555,826
3608075,Henry Mine,40.583333,-79.483333,30
3609764,Shop,40.795833,-79.479167,45
3100085,Shelton,36.518763,-79.472399,277
3608544,Cleaning Plant,40.583333,-79.466666,85
1800770,Kelly Mine,39.258055,-79.454722,2448
3609057,Shearer  Mine,39.976944,-79.451944,4300
3607443,Cherep #1,40.616667,-79.45,57
3608603,Tracy Lynne,40.6,-79.45,149089.7
3601046,Walter L Houser Strip,40.8275,-79.448333,20000
4404046,Charles W Barger & Son Construction ,37.783888,-79.442777,1104
1800525,Superior Sand Company,39.577222,-79.442222,500
3607568,State Industries Strips,40.633333,-79.433333,53383
1800671,Mettiki General,39.26,-79.4275,140
3606905,Armstrong Co Strips,40.943333,-79.4125,965
3608819,Allegheny Aggregate Inc,41.881111,-79.411944,988
3604191,Broken Straw Aggregate Plant #22,41.854722,-79.395555,234
3608733,Ridge Deep Mine,40.588333,-79.395277,596
4600015,DBA:  Greer Lime Company,38.779444,-79.394722,19073
801271,Davenport Sand Mine,33.203055,-79.389444,7065
3003430,Hoag Rd. Mine,42.0625,-79.3875,100
1800348,Maryland Minerals ,39.581944,-79.387222,408
3609542,Sewickley Mine,40.581944,-79.386944,202
1800517,Deep Creek Quarry ,39.557222,-79.383056,3794
4609028,Mountain View Mine,39.187222,-79.381667,75993
3608284,Whitney Plant (UG),40.227777,-79.380555,2982.5
1800761,Steyer II,39.324167,-79.371667,122402
3800719,Richardson Mine,33.891609,-79.35782,100
1800735,Thayerville Mine,39.498888,-79.3325,621
3609394,Knob Creek,40.525278,-79.331667,12962.6
3608785,Parkwood Mine,40.661111,-79.328056,520
4607837,Dobbin Ridge Prep Plant ,39.213056,-79.317778,3400
3608065,Smith No. 1 Mine,40.683889,-79.310833,16776
3609464,T.J.S. No. 6 Mine,40.708611,-79.310833,8481
3608135,Darmac No. 2 Mine,40.691111,-79.3075,19477.6
3608138,Dutch Run Coal Preparation Plant,40.691667,-79.304167,124540
1800759,Knox Dimension Stone Quarry,39.585833,-79.292222,897
3608701,Dutch Run,40.688056,-79.291667,52073.4
3608777,Lentz/McIntyre 2,40.558888,-79.291666,12
3609193,Keystone East,40.723611,-79.285277,2788
3003503,Rauh Aggregate Mine,42.3425,-79.278611,6858
3608898,Ligonier St & Lm Co dba Derry Stn & Lime,40.385833,-79.274722,220799
3609654,Amerikohl Strips,40.561388,-79.267222,185
4609369,Bismarck  Mine,39.270555,-79.256388,13769
3600233,Somerset Quarry & Mill,40.066944,-79.254722,5480
3101970,401 Sand Pit,34.981111,-79.224166,4028
3608484,Torrance Mine (UG),40.405833,-79.218888,10431
4602151,Vindex Energy,39.225833,-79.218888,132
3609628,Schreckengost Mine,40.975,-79.211111,5564
3101104,Lemon Springs Quarry,35.408888,-79.210833,7392
3605464,Eichorn Mines ,39.744444,-79.209167,1393
3102194,Lee County Pit,35.335555,-79.2025,7639
1800780,Casselman Mine,39.661667,-79.201944,3992
4602792,Keplinger Lime,39.073889,-79.2,1000
4400015,Boxley Aggregates-Lawyers Rd Plt,37.310833,-79.196944,3391
3608525,Tom's Run Mine,40.455556,-79.194167,159164.6
3609744,Coral Energy,40.511389,-79.190278,292
3606475,Homer City Coal Cleaning Plant,40.511388,-79.190277,3992
3608222,Homer City Generating Station,40.511388,-79.190277,253
3607856,Hanley Plant Quarries,41.120555,-79.1875,810
3101990,Lemon Springs,35.368611,-79.185555,20872.8
3601527,New Centerville Quarry,39.955,-79.184444,3875
3609203,3140,41.0875,-79.183333,630
3100145,Lee Brick,35.48,-79.180277,1941
3608723,Thomas Mine,40.676111,-79.178333,48
3102153,3M PITTSBORO,35.666111,-79.1775,100
3102167,Pittsboro Plant ,35.666075,-79.177427,6378
1800372,No 1 Strip,39.4,-79.175,534
3608722,Reed Mine,40.669444,-79.166666,995
4601564,Scherr Quarry ,39.191388,-79.163333,1565
3608719,Josephine #3,40.347777,-79.145555,249
3609260,Roytown Deep Mine,40.104444,-79.139722,464863.6
3609075,Rossmoyne No. 1 Mine,40.823055,-79.136111,16649
3609255,John D Anderson,41.943055,-79.129166,1900
4406309,Stuarts Draft,37.996944,-79.126111,5899
3609251,Job 122 Two Lick,40.591666,-79.123888,154
3609287,Lowry Mine,40.571667,-79.123333,50675.7
3609831,"Kinkead Aggregates, LLC",40.538611,-79.121111,200
3608690,Lucerne  #1,40.538055,-79.111666,200
3609437,Brush Valley,40.530556,-79.108611,283
3608083,JoePa,39.854167,-79.108333,19557
3100233,Hillsborough Mine ,36.070193,-79.104722,13307
3101497,MONCURE QUARRY,35.616111,-79.103888,1213
3609155,Coolspring Sand & Gravel,41.046944,-79.095,1888
3608620,Indiana County,40.564722,-79.092777,662
3003554,Tri-James Frewsburg Pit,42.063333,-79.088333,8400
3608571,Sarah,40.212777,-79.0875,1411
3609005,Ondo Extension Mine,40.560833,-79.085833,62121
4402337,Augusta Plant ,38.215277,-79.085833,3293
3102264,Spout Spring Pit,35.255427,-79.083381,14185
3608746,Quecreek #1 Mine,40.089444,-79.083333,170195
3606071,Brosious Mine,40.929167,-79.080556,1900
3608704,Hamilton Shop,40.920278,-79.079722,236366
3609974,Cass #1 Mine,39.853889,-79.074167,333
3608622,Miller Mine,40.102777,-79.069444,307931.4
3607341,Acosta Mine,40.1,-79.066111,732
3602773,Shaw,39.768611,-79.065556,2288
4003353,Wilson Creek HWM #1,40.116111,-79.055556,473
4400035,Boxley Aggregates-Piney River Plant,37.700555,-79.049166,94
1800713,Job #3,39.545,-79.045278,119634
3608645,Geronimo,40.121111,-79.0375,179142
4400144,Staunton Lime Company,38.142777,-79.036666,3023
1800748,Taylor # 1,39.521389,-79.030556,123066
4406962,ACRES SAND & STONE,38.00372,-79.026501,923
4402385,D M Conner Sand Co,38.003611,-79.026388,610
4402973,Appomattox Lime Company,37.391666,-79.019722,338
1800744,No 1 Strip,39.508333,-79.008333,240
1800529,Cobra No 1,39.526111,-79.005,42
3000845,Country Side ,42.368888,-79.002222,200
3607688,Clymer Prep Plant,40.833333,-79,379
1202416,ADDCAR Systems 20 HWM Serial No. 23020,40.015,-78.997778,151
3609549,Kimberly Run,39.996111,-78.996944,136621
3609033,Gillhouser Run Mine,40.548056,-78.994167,32737
1800170,Jackson Mountain,39.520556,-78.987222,11511
3603328,Mine No 1,39.971667,-78.982778,20243
3608850,Nolo,40.553889,-78.977222,89526
3102228,Woodsdale Quarry,36.510833,-78.968056,100
1800769,Carlos Surface,39.618055,-78.962777,9257
1800534,No 1 Mine,39.551666,-78.958888,2235
1800781,Koontz Mine,39.551666,-78.958888,101221
3607928,Fieg Bros Coal Co.,39.931111,-78.955556,237
3609637,Starford Mine,40.701389,-78.953333,4626
3102045,Rougemont Quarry,36.225545,-78.950468,3049
3102249,Boardman Sand Pit,34.429166,-78.949444,121635
3603330,Cambria Fuel Plant,39.998056,-78.949444,66586
3609666,Horning Deep Mine,39.988611,-78.948056,379
3000850,Collins,42.505277,-78.9425,7765
3102237,Cumberland Quarry,35.215278,-78.933056,238
3609881,Greathouse,40.080556,-78.931389,742
3800704,North Myrtle Beach Quarry,34.076666,-78.928333,160
3609127,Madison Mine,40.404167,-78.923056,284280
3608508,Barbara #2 Mine,39.955556,-78.921944,145
1800133,Cabin Run,39.613611,-78.918333,38
1800709,Frostburg Blend Yard,39.534166,-78.918055,6486
3609407,Heilwood,40.615,-78.909167,145299.6
3607266,Dilltown ,40.599444,-78.900556,323
3101979,Benson Quarry,35.021369,-78.895095,450
4400153,South Boston ,36.699444,-78.888333,160
3606438,Hoffman No 1,40.097222,-78.884722,5127
3608672,Marquise Strips,40.149722,-78.884722,1187
3608602,Waroquier #2,41.182778,-78.882222,915
3608836,Twin Rocks Mine,40.491667,-78.879167,123461.7
3609122,Laurel Sand and Stone Inc,40.459444,-78.878611,527
3102074,HOLLY SPRINGS  QUARRY,35.6025,-78.8775,9023.12
4400080,Rockydale-Broadway Quarry,38.613611,-78.871944,462
3102055,Fuquay Quarry,35.573611,-78.867777,2536
3609939,Brubaker Mine,40.155,-78.859722,1291
3101871,Gardner Quarry,35.336944,-78.858055,9335
2302255,Hostetler Quarry LLC,42.946388,-78.853055,5729
3609131,Sherpa Mining,40.155278,-78.850556,283
4603166,Short Gap Quarry ,39.535,-78.848055,468
3608376,Beth #2,40.815833,-78.844444,286
3102023,Fowler Pit,34.995555,-78.839722,2013
4405172,Lynnwood Farm,38.255833,-78.822222,2402
3608848,Cambria Pitt 001,40.379722,-78.816388,108
3102089,Wade Mine,35.161158,-78.810071,993
3609800,Kennell Clay Mine,39.750556,-78.809722,6062
3603329,Shade Creek Plant,40.074722,-78.808056,61940
3603561,McClure Strip,40.9325,-78.8075,2718
3609306,Kellar #2,40.364167,-78.805833,409
3608636,Agustus,40.05,-78.8,138317.98
3609224,Cherry Tree Mine,40.738056,-78.797778,204077
3609525,Mine 78 Preparation Plant,40.238889,-78.794167,3065
3609314, North Camp Run Mine,40.975,-78.7925,176
3609198,3166,40.239444,-78.782777,1944
3101987,Butner Quarry,36.121944,-78.7725,2908
3101940,TRIANGLE QUARRY,35.838888,-78.771111,1337
3609371,Mine 78,40.280556,-78.769167,362509.7
3609436,Kocjancic,41.273611,-78.763333,162
3608032,Revloc Refuse Site,40.490277,-78.759722,185
3608778,McKee ,41.0125,-78.753888,425
3602667,Benjamin #6,40.889444,-78.745555,78
3602695,Energy Resources Inc,41.232777,-78.7425,10589
3100520,Elliott Sand & Gravel,35.285833,-78.727222,247
3609890,Hite Slate Pit,40.563611,-78.719444,362
3608847,Little Toby Mine,41.270833,-78.713889,191925.8
4400081,Rockydale-Flat Rock Quarry,38.721388,-78.713611,528
3609477,Harmony Mine,40.779167,-78.711389,5892.1
3100079,Crabtree Quarry,35.848055,-78.710555,2659
3608575,Job 127,41.308888,-78.701666,1993
3608705,Laurel Ridge #1,40.076389,-78.700833,175
3608867,Irishtown Strips,41,-78.7,1250
3601262,Tamburlin Strip,41.197222,-78.695556,300
3608750,"Bell Resources, Inc",40.999167,-78.683056,29004
3608398,EPB Strip,40.678889,-78.674167,585
3000012,WEHRLE QUARRY,42.957459,-78.671701,1187
4400029,NO. 2 PIT,37.431666,-78.656944,74625
4400067,01 MINE,37.431666,-78.656944,14002
4400167,Woodway Stone Co,37.431666,-78.656944,13257
4406971,MOREFIELD MINE,37.431666,-78.656944,2399
4406995,WATKINS BRIDGE,37.431666,-78.656944,3000
4402783,LIMESTONE DUST CORP.,37.431573,-78.656894,34215
3609246,Portage Plant,40.393056,-78.655278,23821
4400038,Elkton Plant ,38.455277,-78.645,192
3608609,Bells Landing Tipple,40.916666,-78.6325,199
1800719,BEDROCK QUARRY,39.709166,-78.615555,58
3609355,Penfield Mine,41.233889,-78.611389,85951.6
4407152,BMC Rock Inc  Mine No 1,36.993055,-78.601111,2670
3609148,Russell Stone Products,40.9975,-78.586666,1281
3609214,Moshannon,41.255,-78.583888,378
3602725,Shane Mine,40.939722,-78.578333,20644
3100072,Garner Quarry,35.705721,-78.573131,14074
3609406,Coal Innovations # 1,40.049722,-78.549722,456
3607746,Lady Jane Plant,41.199722,-78.549444,17646
3100080,Raleigh Quarry,35.931111,-78.543333,743
3000026,County Line Stone Co Inc,43.038055,-78.498055,3858
3102130,FRANKLIN QUARRY,36.072716,-78.49745,392
3606586,Waroquier #1,40.9775,-78.48,45447
3608608,Waroquier Tipple,40.9775,-78.48,427
3609583,Carbon Mine,40.983333,-78.475,1090
3000820,FRANKLINVILLE SAND AND GRAVEL,42.376666,-78.468888,377
3003176,Rehler Pit,42.072222,-78.468333,1400
4403743,EAST RIDGE PLANT & GIESEKE PLANT,37.480612,-78.467051,15277
4407191,Rockydale Off-Site Crushing,38.1125,-78.463333,170
3608906,Brink,40.956944,-78.451111,29383
3102172,Kittrell Quarry,36.222222,-78.437777,838
3001582,Freedom Pit,42.4525,-78.436666,32500
3608606,Forcey Tipple,40.803611,-78.425555,359
3100564,KNIGHTDALE QUARRY,35.806187,-78.423752,637
3600195,Roaring Spring Quarry & Mill,40.346111,-78.404166,1110
3609054,Huskin Mine,40.852778,-78.384722,40251
4400122,Arvonia,37.719444,-78.381666,60
3609194,Auger No. 1,40.746667,-78.349444,3875
3100094,Greystone,36.355217,-78.348478,180
4400061,Buckingham Slate Company,37.690588,-78.348184,185044
4400026,Strasburg Quarry ,39.027777,-78.333611,6161
3609604,RES Houtzdale,40.794722,-78.332222,998
4405407,C E D ENTERPRISES INC,39.259722,-78.332222,416
3102197,"Matthew Sand & Gravel, Inc.",35.388055,-78.331944,3732
3608163,Hoover Job,41.008333,-78.323333,8736
3609051,Bigler Prep Plant,40.985556,-78.310833,2668.5
3605513,Speedway No 1 Strip Mine,41.02,-78.307222,4370
3102198,Howell Woods Mine,35.370833,-78.306388,17458
4400049,Middletown Quarry ,39.033611,-78.304444,634
3607205,Bell #1,41.058333,-78.275,482
3609312,Allegheny Strips,41.416666,-78.271666,11500
3100450,Fleming Mill & Pits,36.077348,-78.264168,725
3609603,RES Shawville,41.087222,-78.254167,1503
3003766,Alexander Gravel Pit,42.905277,-78.254166,250
3607561,Baumgardner Operation,40.911389,-78.251667,7587
3608697,Sandy Ridge Aggregate Plant #9,40.857222,-78.244444,1468.6
3609172,Port Alleghany Mine,41.790833,-78.230833,16500
4400093,Frederick Quarry,39.189166,-78.219722,7278
3600182,Tyrone Forge Quarry ,40.661388,-78.215555,526
4406640,Mecklenburg Rock,36.739722,-78.214166,379
4602805,Berkeley Plant,39.657777,-78.21,13585
3102191,"Blue Water Sand & Gravel, Inc.",35.349167,-78.192778,2941
4400101,Essroc Cement Corp.,38.946944,-78.188333,534
3607670,King #1,40.975,-78.175,266
3600266,Union Furnace Quarry,40.621388,-78.167222,76
3600884,"River Hill Coal Co., Inc.",41.108333,-78.165556,3584
3608683,River Hill Tipple,41.108333,-78.165555,273153
3102060,Everette Pit,35.466111,-78.160555,2794
3100077,PRINCETON QUARRY,35.465994,-78.16055,3440
3609754,Seymour Pit,41.7625,-78.129166,932
3003523,West Wind,42.592777,-78.108611,2100
4400044,Winchester Plant ,39.252777,-78.089166,5598
3003268,Ed Hulme Gravel Pit,42.660556,-78.085556,135
3100074,NEVERSON QUARRY,35.767124,-78.084673,288
3001242,Clarendon,43.1875,-78.064166,254
3102176,Mar Mac Pit,35.343707,-78.031441,3409
3100723,BEST PITS,35.384884,-77.992765,4170
4600007,Essroc Cement Corp.,39.437222,-77.974166,386538
3101308,Wilmington Materials,34.283238,-77.971719,6996
3003646,Diehl Sand & Gravel,42.981388,-77.951111,13427
3603122,Mapleton Depot Plant ,40.408055,-77.935555,8645
4400031,Luck Stone Culpeper Plant,38.444166,-77.918888,92
4400092,Clarke Quarry,39.128055,-77.911666,54
3002591,Lawson Sand & Gravel Incorporated,42.533253,-77.908549,100
3000022,BROCKPORT PLANT,43.178055,-77.906111,100
3101956,ROCKY POINT QUARRY,34.422222,-77.868611,836
3600198,Orbisonia Quarry & Mill,40.224722,-77.867777,200
1800021,PINESBURG QUARRY,39.6175,-77.866111,573
3100063,CASTLE HAYNE QUARRY,34.356892,-77.86422,1431
3003255,Hampton Corners Mine and Retsof Bagging,42.748333,-77.835556,84332
3102071,Nash County Quarry,36.059011,-77.831375,495
3600191,Oak Hall Quarry,40.800833,-77.805277,100
4600027,Millville Quarry,39.290833,-77.789722,1956
3000804,ALFRED STATION S & G,42.255,-77.788889,1312
3600263,Bellefonte Mill ,40.914444,-77.788055,8
4406176,Powhatan Plant ,37.511944,-77.775555,788
4406442,Bealeton Plant ,38.552777,-77.770833,165
3002910,Avon Plant,42.911944,-77.745556,600
3101504,ROCKY MOUNT QUARRY,35.972777,-77.745277,28715
4402829,Montpelier Plant,37.790555,-77.745,5205
3000988,Valley Sand & Gravel Incorporated,42.986666,-77.743333,105
4400118,SANDERS,38.670555,-77.741111,37098
3102268,Herring,35.231111,-77.729444,891
4406476,Operational Support,37.600555,-77.728888,143
4400150,Lawrenceville,36.766389,-77.722222,3966
3600516,Curtain Gap Quarry,40.943333,-77.718888,21420
3606468,Graymont (PA) Inc Pleasant Gap ,40.891111,-77.707222,41490
1800019,Security Quarry,39.650833,-77.682777,86515
4402963,Anderson Creek Quarry,37.684722,-77.6675,27
1800024,Boonsboro Quarry ,39.550555,-77.6625,659
3100065,Fountain Quarry ,35.651111,-77.651944,2968
3600261,Valley Quarries Inc-Chambersburg,39.881666,-77.648055,2845
4407250,Brink Mine & Concentrator,36.61322,-77.646583,1273
4400152,Royal Stone,37.700555,-77.646111,2756
3609730,Harrys Hill Quarry,41.733055,-77.641944,516
3102242,Shelter Creek Lime and Stone,34.7125,-77.6325,1872
3000050,Honeoye Falls Plant,42.946666,-77.629166,929
3102014,Great Pit,35.968175,-77.625236,483
4403767,Midlothian Plant,37.435555,-77.621666,2249
3603175,Strodes Mill,40.589722,-77.585,1496
4406181,Richmond Quarry,37.084444,-77.584166,216
4400136,Skippers ,36.607716,-77.582017,695
4407222,Concord Mine & Concentrator,36.898629,-77.574437,395
3608560,Milroy Aggregate Plant #6,40.699444,-77.555,5282
4400021,Bull Run Plant,38.850048,-77.546495,143
4403751,Spotsylvania Plant,38.266111,-77.535555,7166
4402964,Leesburg Plant ,39.060555,-77.52,2512
4400159,Manassas,38.77,-77.519722,1284
4400045,Doswell Quarry ,37.8825,-77.509166,62568
3002732,Cohocton Mine,42.489901,-77.505456,121
3002754,Howard Plant,42.35933,-77.504828,100
4400109,Jack Plant,37.197882,-77.502573,1311
4400108,DALE PLANT,37.353888,-77.494722,1584
4400024,Chantilly Crushed Stone Incorporated,38.921944,-77.494444,7278
3101679,Sand Pit,35.278611,-77.493888,707
4400039,Fairfax Plant ,38.825277,-77.493055,2299
3003156,Kanaval's Excavating & Gravel,42.503889,-77.491944,1301
3002595,Hub Boy Gravel,42.411923,-77.488695,1493.9
4404624,STAFFORD,38.471666,-77.465555,9962
3603460,Charmian,39.744444,-77.457222,19434
4801625,KC-Portable 2,38.705,-77.451944,145
1800750,FREDERICK GRINDING PLANT,39.345833,-77.436944,120
4400133,Richmond Quarry ,37.490555,-77.430555,923
1800729,Frederick Quarry ,39.348055,-77.426388,176
4400071,Loudoun Quarries,38.977777,-77.424722,5677
4407221,Mineral Separation Plant,36.974363,-77.404986,5301
1800013,Frederick Quarry,39.405,-77.394444,53371
4407131,Fulks Plant,38.238333,-77.394444,73
3609272,Penn Township Quarry,40.126389,-77.38,993
4402424,Puddledock Sand & Gravel,37.255555,-77.364722,308
4407192,Stony Creek Pit,36.969224,-77.364556,202
3600250,VALLEY QUARRIES INC.-FAIRFIELD,39.795555,-77.357222,580
3000214,Bath Plant,42.315194,-77.345236,100
3102174,CAROLINA STONE,35.355555,-77.334722,3854
4404502,Caroline Plant ,38.005277,-77.334166,1630
3602703,Fisher Mining Company,41.475277,-77.323055,15042
3000035,Walworth Plant,43.163888,-77.322777,150
1800008,S W Barrick & Sons ,39.562222,-77.319166,85504
4402837,King George Mine ,38.253889,-77.29,2197
3609380,Phoenix Resources Inc.,41.632777,-77.274166,1599
