CURRENT_MINE_NAME,CURRENT_MINE_STATUS,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_NAME,PRIMARY_SIC,latitude,longitude
Mine #13,Abandoned and Sealed,Thyssen Schachtbau Gmbh,Betty B Coal Company Inc,Coal (Bituminous),36.9353,-82.6883
No 32 Mine,Abandoned and Sealed,Hunter Caner,C & H Coal Company Inc,Coal (Bituminous),37.5108,-82.6881
No 1 Surface,Abandoned,May Glenn David,May Construction Company Inc,Coal (Bituminous),37.5022,-82.6881
No 5 Surface,Abandoned,Johnson Larry & Garry,Tackett Branch Coal Company,Coal (Bituminous),37.3,-82.6881
Frasure Branch,Active,James River Coal Company,James River Coal Service Company,Coal (Bituminous),37.472222,-82.688056
No 1,Abandoned and Sealed,Hall Terry R,Little Buck Coal Inc,Coal (Bituminous),37.643333,-82.688055
Long Fork Mine,Abandoned,Charles B  Hall; Juda F  Hall,H & D Coal Company Inc,Coal (Bituminous),37.262222,-82.688055
#1,Abandoned and Sealed,Williams Bill,Starbright Coal Inc,Coal (Bituminous),37.4725,-82.6878
Wright Fork,Abandoned,Robert C  Billips,"Bayonet MNG. Co, Inc",Coal (Bituminous),37.1975,-82.687777
#1 Surface,Abandoned,Conley C Thomas,Blackheart Inc,Coal (Bituminous),37.7278,-82.6875
#4,Abandoned and Sealed,Jill  Slone,"Gun Hill Coal, Inc.",Coal (Bituminous),37.472222,-82.6875
North Fork Gob Pile,Abandoned,William D  Humphreys,"Red River Coal Company, Inc.",Coal (Bituminous),37.058333,-82.6875
No 5,Abandoned and Sealed,Owens Jack,Pa-Pa Coal Mining Company Inc,Coal (Bituminous),37.4633,-82.6872
No 1,Abandoned,Cindy A  Stewart,Savannah Coal Inc,Coal (Bituminous),37.3072,-82.6872
No 1,Abandoned,Johnson Kurt E,Koal Inc,Coal (Bituminous),37.1956,-82.6872
GCAS #1,New Mine,Douglas W  Hayes,GCAS Corporation LLC,Coal (Bituminous),37.565833,-82.686944
R.G.E. Aggregates Inc.,Intermittent,Robert G  Eisenhardt,R.G.E. Aggregates Inc.,Construction Sand and Gravel,43.018333,-82.686666
No 3,Abandoned and Sealed,Stiltner John P,Stil-Mc Coal Company Inc,Coal (Bituminous),37.5842,-82.6864
No 1,Abandoned and Sealed,George  Newsom,G & C Coal Company Inc,Coal (Bituminous),37.5511,-82.6864
No 34,Abandoned and Sealed,Hunter Caner,C & H Coal Company Inc,Coal (Bituminous),37.5131,-82.6864
No. 1,Abandoned,,Dana Coal Company,Coal (Bituminous),27.367222,-82.686388
Keystone,Abandoned,Dave  Kingen,"Keystone Senior, LLC",Coal (Bituminous),38.512222,-82.686111
Mine #16,Abandoned and Sealed,Harold E  Akers; Jim D  Akers,South Akers Mining Company LLC,Coal (Bituminous),37.550277,-82.686111
No 3,Abandoned and Sealed,Hobert  Newman,B M C Inc,Coal (Bituminous),37.3833,-82.6861
No 1,Abandoned and Sealed,Roberts Thomas W,Phillips Creek Coal Company,Coal (Bituminous),37.1292,-82.6861
No 5,Abandoned and Sealed,Boyd Chester,Boyd Coal Company Inc,Coal (Bituminous),37.6353,-82.6853
No 5,Abandoned and Sealed,Boyd Chester,Boyd Coal Company Inc,Coal (Bituminous),37.6353,-82.6853
FG 12,Abandoned and Sealed,Essar Group,Frasure Creek Mining Co. L. L. C.,Coal (Bituminous),37.411111,-82.685
LIBERTY QUARRY,Active,Vulcan Materials Company,"Vulcan Construction Materials, L.P.","Crushed, Broken Granite",34.805,-82.684722
No 1,Abandoned and Sealed,Hall Larry,Starbright Coals Inc,Coal (Bituminous),37.5039,-82.6847
No Ix-66 Mine,Abandoned and Sealed,Newsome Wayne & Ray,Ligon Preparation Company,Coal (Bituminous),37.3444,-82.6847
#2,Abandoned and Sealed,Rex Dean  Osborn,N D O Coal Company Inc,Coal (Bituminous),37.471111,-82.684444
#1,Abandoned and Sealed,Jill  Slone,Gun Hill Coal Inc,Coal (Bituminous),37.4939,-82.6844
Elkins 6a,Abandoned and Sealed,Elkins William R-Hursel H,Elkins Energy Corp,Coal (Bituminous),37.0556,-82.6842
No 3 Mine,Abandoned and Sealed,Vance Irene & Clarence F Wade,I & W Coal Company Inc,Coal (Bituminous),37.7231,-82.6839
No 1 Mine Construction,Abandoned,David F  May,D F M Inc,Coal (Bituminous),37.4778,-82.6839
No 10 Mine,Abandoned and Sealed,Conn Eddie,Betty Ray Coal Company,Coal (Bituminous),37.4656,-82.6839
No 1 Auger,Abandoned,Meade Jerry,Jrv Coal Inc,Coal (Bituminous),37.0211,-82.6839
Weeksbury #1,Abandoned,Robert W  Miller; Dean  Miller,Miller Bros Coal Inc,Coal (Bituminous),37.319166,-82.683611
No 2 Dredge,Abandoned,David F  May,Mare Creek Sand Company Inc,Coal (Bituminous),37.8128,-82.6836
No 5,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7806,-82.6836
No 1,Abandoned and Sealed,Hobart  Anderson,Sarah Ashley Mining Company Inc,Coal (Bituminous),37.5375,-82.6836
Mine No 1,Abandoned,Jimmy E  Hamilton,Alpha Coal Company Inc,Coal (Bituminous),37.1,-82.683333
Mine No 3,Abandoned,Manning Kenneth Don,Manning Coal Corp,Coal (Bituminous),37.066667,-82.683333
Mcguire No 1 Surface Mine,Abandoned,Mc Guire Virgil L & Raymond L,V Mc Guire Coal Company,Coal (Bituminous),38.3417,-82.6833
Surface Reclamation,Abandoned,Pittston Company,Paramont Coal Corp,Coal (Bituminous),37.9361,-82.6833
No 1 Mine,Abandoned and Sealed,Homer  Newsome,Poochie Coal Company,Coal (Bituminous),37.3961,-82.6833
No 9 Mine,Abandoned and Sealed,Hamby Charles T,C L T Mining Company Inc,Coal (Bituminous),37.3089,-82.6833
No 1 Surface,Abandoned,Holbrook Charles & Verlis,C & V Construction,Coal (Bituminous),37.1828,-82.6833
No. 9,Abandoned,Cliff  Bartley,"Cliffco Enterprise, Inc.",Coal (Bituminous),37.239166,-82.683055
No 1 Surface,Abandoned,Newsome Maurice & Mickey Johnson,Cobra Inc,Coal (Bituminous),37.2478,-82.6828
No 2,Abandoned,Fugate Carlos & Herbert Honeycutt,Tammy Anne Inc,Coal (Bituminous),37.1658,-82.6828
Chesterville Sand & Gravel Plant,Active,National Lime & Stone Co.,The National Lime & Stone Company,Construction Sand and Gravel,40.48,-82.682777
Job #39,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Co.,Coal (Bituminous),37.209444,-82.682777
No 4,Abandoned and Sealed,James H  Booth,Long Fork Development Inc,Coal (Bituminous),37.746111,-82.6825
"CLICK SAND & GRAVEL, INC.",Intermittent,Frank  Click,Click Sand & Gravel Inc,Construction Sand and Gravel,43.018333,-82.681944
C1,Abandoned and Sealed,James L  Bevins; Earl  Jones; James D  Dotson,CBL Mining LLC,Coal (Bituminous),37.67,-82.681944
Bailey No 18,Abandoned and Sealed,Inspiration Resources Corporation,Wheelwright Mining Inc,Coal (Bituminous),37.3344,-82.6819
#1 Surface,Abandoned,Hall Leon Dale,Nealy Coal Corp,Coal (Bituminous),37.2172,-82.6819
No 1 Strip,Abandoned,Branham L C,Virginia Colorado Coal Company Inc,Coal (Bituminous),36.9292,-82.6819
Deep Mine #16,Abandoned and Sealed,Pittston Company,Paramont Coal Corp,Coal (Bituminous),36.959444,-82.681666
E3 Gbl,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.238889,-82.681111
#1,Abandoned and Sealed,Kevin R  Yonts,Bitco Resources Inc,Coal (Bituminous),37.238889,-82.681111
Job 56,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.238888,-82.681111
No 4,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7739,-82.6811
#2,Abandoned and Sealed,Evans Davis,E & M Coals Inc,Coal (Bituminous),37.5081,-82.6811
Mine No 1,Abandoned and Sealed,Clyde  Boyd,Chestnut Ridge Coal Company Inc,Coal (Bituminous),37.5081,-82.6811
Premier #5,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.2389,-82.6811
Black Creek #11,Abandoned,Pittston Company,Paramont Coal Corp,Coal (Bituminous),36.955,-82.6811
Triple J,Abandoned,Jones Joseph Jack,Triple J Coal Company Inc,Coal (Bituminous),37.3178,-82.6806
No 9,Abandoned and Sealed,Hogg Maynard,D K Coal Company Inc,Coal (Bituminous),37.2236,-82.6806
No 1 Surface,Abandoned,Wesley D.  Burke,Shorty Coal Inc,Coal (Bituminous),37.2236,-82.6806
National Coal #1 Prep Plant,Abandoned,Pellitier Robert A,National Coal & Recovery Inc,Coal (Bituminous),37.175,-82.6806
Plant No 2,Abandoned,Pellitier Robert A,National Coal & Recovery Inc,Coal (Bituminous),37.175,-82.6806
No 2,Abandoned and Sealed,Roberts Thomas W,Roberts & Bennett Mining,Coal (Bituminous),37.0764,-82.6806
Prater Creek Mine #1,Abandoned,Costain Group PLC,Costain Coal Inc,Coal (Bituminous),37.5828,-82.68
No 2,Abandoned and Sealed,Clark Leonard,Stephen Elkhorn Inc,Coal (Bituminous),37.5042,-82.68
No 5,Abandoned and Sealed,Earl  Lawson; Bobby  Lawson,High Ridge Coal Company Inc,Coal (Bituminous),37.4711,-82.68
No 55,Abandoned,Jeffery A  Hoops,Cutting Edge Resources LLC,Coal (Bituminous),37.405277,-82.68
Job #58,Active,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.251111,-82.68
No 1 Refuse,Abandoned,Stewart  Vance,Ky Diamond Inc,Coal (Bituminous),37.208888,-82.679722
Bayonet No 3,Abandoned,Robert C  Billips,Bayonet Mining Company Inc,Coal (Bituminous),37.1725,-82.679722
No 6,Abandoned and Sealed,James H  Booth,Eagle Coal Company Inc,Coal (Bituminous),37.7428,-82.6797
Mine No 1,Abandoned,Deskins Jack D,Elkhorn Energies Inc,Coal (Bituminous),37.4336,-82.6797
No 2,Abandoned and Sealed,Tackett Helena & Luberta,Tackett & Tackett Mining Company,Coal (Bituminous),37.3189,-82.6797
Deep Mine # 4,Abandoned,"Alpha Natural Resources, Inc.","Paramont Coal Company Virginia, LLC",Coal (Bituminous),36.955833,-82.679444
No 1 Strip,Abandoned,Mullins Ronald G,J & B Construction,Coal (Bituminous),37.0208,-82.6792
No 1 Strip,Abandoned,Collins Franklin T,Magnum Contractors,Coal (Bituminous),32.9736,-82.6792
No 1 Mine,Abandoned and Sealed,Horton Steve & Mike Dye,S & M Coal Company,Coal (Bituminous),37.5039,-82.6789
No 10-C Mine,Abandoned and Sealed,Webb Elmer,Webb Coal Company Inc,Coal (Bituminous),37.4197,-82.6789
No 23,Abandoned and Sealed,James H  Booth,Eagle Coal Company Inc,Coal (Bituminous),37.781111,-82.678888
No 1,Abandoned and Sealed,Dawson Fred,Steven Lee Enterprises,Coal (Bituminous),37.5122,-82.6786
#1-A,Abandoned and Sealed,Adkins Donald,Amanda & Kale Coal Company Inc,Coal (Bituminous),37.5122,-82.6786
#1,Abandoned and Sealed,Adkins Donald,Amanda & Kale Coal Company Inc,Coal (Bituminous),37.5122,-82.6786
No 4,Abandoned and Sealed,Larry  Cantrell,Cedar Grove Mining Inc,Coal (Bituminous),37.4572,-82.6783
Northern Tipple,Abandoned,Richard L  Cooper,T & K Mining Company Inc,Coal (Bituminous),37.5069,-82.6781
No 1,Abandoned and Sealed,Earl  Lawson; Bobby  Lawson,L & L Coal Company,Coal (Bituminous),37.5211,-82.6778
No 13,Abandoned and Sealed,Moore Carl,Carl Moore Coal Company Inc,Coal (Bituminous),37.3997,-82.6778
Pike Co Augers,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),37.2367,-82.6778
#1,Abandoned,Mark E Daugherty; Stanley W Osborne,Stanmark Mining Inc,Coal (Bituminous),37.634444,-82.6775
Jehovah,Abandoned and Sealed,Cornelius  Rowe,Production Coal Company Inc,Coal (Bituminous),37.5181,-82.6772
#5,Abandoned and Sealed,Dennis  Jones,Jones Branch Coal Company Inc,Coal (Bituminous),37.4494,-82.6772
#6,Abandoned and Sealed,Dennis  Jones,Jones Branch Coal Company Inc,Coal (Bituminous),37.4494,-82.6772
No. 6,Abandoned and Sealed,James H  Booth,Beech Fork Processing Inc,Coal (Bituminous),37.738055,-82.676944
D Triplett Enterprize,Abandoned,Triplett Darrell,D Triplett Enterprize,Coal (Bituminous),37.522222,-82.676944
No 7,Abandoned and Sealed,Randy  Gilkerson,Ember Contracting Inc,Coal (Bituminous),37.236389,-82.676944
No 1 Mine,Abandoned and Sealed,George  Newsom,I & E Coal Company Inc,Coal (Bituminous),37.5447,-82.6769
No 2 Surface,Abandoned,Shepherd Bill,S & S Mining Company,Coal (Bituminous),37.5089,-82.6769
#4,Abandoned and Sealed,Dennis  Jones,Jones Branch Coal Company Inc,Coal (Bituminous),37.4494,-82.6769
#1 Surface,Abandoned,Hayes Randall A,Hayes Inc,Coal (Bituminous),37.0622,-82.6769
No 1-A,Abandoned and Sealed,Howell Daniel,L H Hall Coal Company Inc,Coal (Bituminous),37.55,-82.6767
Prep Plant # 1,Active,James H  Booth,Beech Fork Processing Inc,Coal (Bituminous),37.745833,-82.676667
#3,Abandoned and Sealed,Clark  Johnson,C & C Mining Inc,Coal (Bituminous),37.519166,-82.676666
Frasure Creek Mining LLC F-2,Abandoned,Essar Group,Frasure Creek Mining LLC,Coal (Bituminous),37.416388,-82.676666
No 5 Mine,Abandoned and Sealed,Stanley W Osborne,Joshco Mining Inc,Coal (Bituminous),37.3914,-82.6764
P-1,Abandoned,Larry E  King,King Construction Inc,Coal (Bituminous),37.2908,-82.6764
No 1,Abandoned,Johns Barry,Chriscraig Land Company,Coal (Bituminous),37.2903,-82.6764
#1,Abandoned and Sealed,George Chris  Waugh,"Coal Creek Mining, LLC",Coal (Bituminous),37.341111,-82.676111
No 2,Abandoned and Sealed,Tackett John G,Tackett & Spears Coal Company Inc,Coal (Bituminous),37.4375,-82.6761
No 7,Abandoned,Cynthia  Moore,Coal Augering Inc,Coal (Bituminous),37.4492,-82.6758
No 1 Surface,Abandoned,Adams Resources & Energy Inc,Plastics Universal Corp,Coal (Bituminous),48.3033,-82.6756
Job #38,Abandoned,TECO Energy Inc,Premier Elkhorn Coal Company,Coal (Bituminous),37.153611,-82.675555
#1 Mine,Abandoned,Howell Joe Jr,Joe Howell Jr Construction,Coal (Bituminous),37.4411,-82.6753
No 1,Abandoned,Smith Glen A,Emmanuel Mining Inc,Coal (Bituminous),37.2306,-82.6753
No 1,Abandoned and Sealed,Tony R  Boyd,Miracle Coal Inc,Coal (Bituminous),37.440833,-82.675277
Wagner Quarries,Active,Heidelberg Cement AG,"Hanson Aggregates Midwest, LLC","Crushed, Broken Limestone NEC",41.416944,-82.675
#9,NonProducing,Greg  Damron; Henry  Chaney,Cheyenne Enterprises Inc,Coal (Bituminous),37.56,-82.675
No 18,Abandoned and Sealed,Leonard  Hall,L & H Mining Company Inc,Coal (Bituminous),37.5,-82.675
No I-5 Mine,Abandoned and Sealed,Stumbo Curt,Ligon Preparation Company,Coal (Bituminous),37.3778,-82.675
No 2 Strip,Abandoned,Jerry W  Wharton,Moose Coal Company Inc,Coal (Bituminous),37.0625,-82.675
No 1,Abandoned and Sealed,Ervin  Stiltner,Regent Allied Carbon Energy Inc,Coal (Bituminous),37.041666,-82.675
No 2,Abandoned and Sealed,Elkins Charles C,Elkins Energy Corp,Coal (Bituminous),37.025,-82.675
Black Creek #15 Strip,Abandoned,Steven R  Mullins,Steven R Mullins Excavating Inc,Coal (Bituminous),36.925,-82.675
No 3,Abandoned,Williams Ireland,W & A Coal Sales Inc,Coal (Bituminous),34.7353,-82.675
No 2 Mine,Abandoned and Sealed,Newsom Allard & Curt Tackett,T & N Coal Company,Coal (Bituminous),37.4317,-82.6747
Hazard Mine,Abandoned and Sealed,Rex  Fought,Garrett Mining Inc,Coal (Bituminous),37.2297,-82.6747
No 1,Abandoned and Sealed,Tackett John G,Tackett & Spears Coal Company Inc,Coal (Bituminous),37.4367,-82.6744
No 6,Abandoned and Sealed,Owens Jack,Pa-Pa Coal Mining Company Inc,Coal (Bituminous),37.4367,-82.6744
No 2,Abandoned and Sealed,Tackett Marie,M & D Coal Company Inc,Coal (Bituminous),37.4367,-82.6744
Letcher County Augers,Abandoned,Tommy G  Gambrel,Goldens Creek Enterprises Inc,Coal (Bituminous),37.2225,-82.674167
#1,Abandoned and Sealed,Yatesville Coal Holdings Inc,Genesis Coal Corporation,Coal (Bituminous),37.436388,-82.674166
No 5 Mine,Abandoned and Sealed,Rex  Fought,Sheep Fork Energy Inc,Coal (Bituminous),37.2181,-82.6739
No 1 Mine,Abandoned and Sealed,Zepcevski Jovan & Theodore Parker,Joline Inc,Coal (Bituminous),37.7586,-82.6736
Surface #6,Abandoned,Hitchcock Cecil,B & C Mining Inc,Coal (Bituminous),37.7389,-82.6736
#12,Abandoned,Thyssen Schachtbau Gmbh,Betty B Coal Company Inc,Coal (Bituminous),37.0378,-82.6736
Strip #4,Abandoned,Samuel  Ring,Ring Enterprises Inc,Coal (Bituminous),37.0208,-82.6736
Mine No 2,Abandoned and Sealed,Massey Energy Company,North Fork Mining Corp,Coal (Bituminous),37.0172,-82.6736
Surface Strip #4,Abandoned,M A Hanna Company; W R Grace Company,Paramont Coal Corp,Coal (Bituminous),36.9681,-82.6736
No 2 Surface,Abandoned,Raschella Alfred W,N A L R Coal Corp,Coal (Bituminous),37.4906,-82.6733
Deep Mine #8,Abandoned and Sealed,M A Hanna Company; W R Grace Company,Paramont Coal Corp,Coal (Bituminous),36.985,-82.6733
No 6,Abandoned and Sealed,James H  Booth,Cougar Coal Company Inc,Coal (Bituminous),37.7583,-82.6731
No 1,Abandoned and Sealed,Tackett Jeromia & Pauline,B J & L Coal Company Inc,Coal (Bituminous),37.4311,-82.6731
Ohio Basic Minerals-Jackson Plant,Active,Basic Minerals LLC,Ohio Basic Minerals LLC,"Sand, Industrial NEC",39.060833,-82.673056
PENROSE QUARRY,Active,Vulcan Materials Company,"Vulcan Construction Materials, LP","Crushed, Broken Granite",35.271111,-82.673056
Mine No 1,Abandoned and Sealed,Rex  Fought,Jade Energy Inc,Coal (Bituminous),82.2411,-82.6728
No 7,Abandoned and Sealed,James H  Booth,Taurus Coal Company Inc,Coal (Bituminous),37.7594,-82.6728
No 1,Abandoned and Sealed,Jody  Samons,Frasure Branch Coal Company Inc,Coal (Bituminous),37.4772,-82.6728
No 3 Mine,Abandoned and Sealed,Tackett Jeromia & Pauline,Mink Branch Coal Company Inc,Coal (Bituminous),37.4406,-82.6728
No 1,Abandoned and Sealed,Linley Todd  Tackett,Raging Bull Coal Company Inc,Coal (Bituminous),37.4311,-82.6728
No 1,Abandoned and Sealed,Hobart  Anderson,Cross Gates Mining Company Inc,Coal (Bituminous),37.6339,-82.6725
Mine #4 Surface,Abandoned,B W  McDonald,Laurel Creek Coal Company Inc,Coal (Bituminous),37.6044,-82.6725
No 2 Surface Mine,Abandoned,Barry  Runyon; Brian A  Runyon,Energy Products Inc,Coal (Bituminous),37.7272,-82.6722
No 2 Mine,Abandoned and Sealed,Newberry Ronald,Three Star Coal Company,Coal (Bituminous),37.0111,-82.6722
#10 Strip,Abandoned,Steven R  Mullins,Steven R Mullins Excavating Inc,Coal (Bituminous),30.0556,-82.6722
#1,Abandoned and Sealed,Music Dexter,D J & M Coal Company Inc,Coal (Bituminous),37.7417,-82.6719
Coal Mac #17 Surface,Abandoned,Arch Coal Inc,Coal Mac Inc,Coal (Bituminous),37.4036,-82.6719
No 22,Abandoned and Sealed,Inspiration Resources Corporation,Bailey Mining Company,Coal (Bituminous),37.3167,-82.6719
No 3,Abandoned and Sealed,Friend Kelsey E Jr,Little Ork Coal Company,Coal (Bituminous),37.2836,-82.6719
No 1 Surface,Abandoned,David F  May,D F M Inc,Coal (Bituminous),37.8458,-82.6717
Fireclay Mine,Abandoned and Sealed,Transcontinental Energy Corp,Transcontinental Coal Company Inc,Coal (Bituminous),37.5806,-82.6717
K-3 Surface Mine,Abandoned,Energy Coal Resources Inc,"Appalachian Fuels, LLC",Coal (Bituminous),37.845833,-82.671666
No 1 Surface,Abandoned,Witten Robert W,Tripple W Fuel Inc,Coal (Bituminous),37.74,-82.6714
#2 Surface,Abandoned,David F  May,D F M Inc,Coal (Bituminous),37.74,-82.6714
No 1 Mine,Abandoned and Sealed,Garnie E  Johnson; George  Johnson,Mr Bill Coal Company Inc,Coal (Bituminous),37.5889,-82.6714
No 1 Mine,Abandoned and Sealed,Hamilton Pupuis,Fanny Mont Coal Company Inc,Coal (Bituminous),37.4381,-82.6714
No 1 Mine,Abandoned and Sealed,Mitchell Carl,Mitchell Branch Coal Corp,Coal (Bituminous),37.3853,-82.6711
No 2,Abandoned and Sealed,Blankenship Joda,Jodaco Inc,Coal (Bituminous),37.0542,-82.6711
Mine No 1,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Big Laurel Mining Corp,Coal (Bituminous),37.0156,-82.6711
Mine No 2,Abandoned and Sealed,"Alpha Natural Resources, Inc.",Big Laurel Mining Corp,Coal (Bituminous),37.0156,-82.6711
Keystone Terminals,Abandoned,Thomas  Scholl,Keystone Terminals,Coal (Bituminous),38.508333,-82.670833
No. 9,Abandoned and Sealed,James H  Booth,"Taurus Coal Company, Inc.",Coal (Bituminous),37.733333,-82.670833
P C V #1,Abandoned,Baltimore Gas & Electric Company,Cosi Synfuels Inc,Coal (Bituminous),36.908333,-82.670833
Eagle Stone,Abandoned,Collins Gregory Kent,Eagle Stone Inc,Coal (Bituminous),38.5083,-82.6708
No 1 Mine,Abandoned and Sealed,Conn Eddie,Leslie Ann Coal Company Inc,Coal (Bituminous),37.5333,-82.6708
Allen #2,Abandoned,Meade Dale,Big D Excavating Inc,Coal (Bituminous),37.5103,-82.6708
No 10a,Abandoned and Sealed,Elkins William R-Hursel H,Elkins Energy Corp,Coal (Bituminous),37.0369,-82.6708
No 1 Surface,Abandoned,Callihan Gary,Sarah Coal Company Inc,Coal (Bituminous),37.3208,-82.6706
Weeksbury No 1,Abandoned,Hayes Randall A,Hayes Inc,Coal (Bituminous),37.3208,-82.6706
No 2 Surface,Abandoned,Adkins John A,Canine Coal Corp,Coal (Bituminous),37.3208,-82.6706
No 10,Abandoned and Sealed,Theodore  Yates,Har-Lee Coal Company Inc,Coal (Bituminous),37.028611,-82.670556
No 1,Abandoned and Sealed,Donald Ray  Tackett,Jen-Nan-Mer Coal Corp,Coal (Bituminous),37.3914,-82.6703
Long Fork Mine,Temporarily Idled,Ryan  Johns,Rhyno Corp LLC,Coal (Bituminous),37.314166,-82.670277
Global #1,Abandoned,Kruger Larry,Global Mining Inc,Coal (Bituminous),39.0667,-82.67
Liberty Mine,Abandoned,Phil A  Bowman,Royal Oak Industries Inc,Coal (Bituminous),39.0667,-82.67
No 8,Abandoned and Sealed,James H  Booth,Taurus Coal Company Inc,Coal (Bituminous),37.759166,-82.67
No 1,Abandoned and Sealed,Belcher Alfred,Alfred & Creed Coal Company Inc,Coal (Bituminous),37.2167,-82.67
No 4 Strip,Abandoned,Barnette Dennis A,Kodiak Mining Company,Coal (Bituminous),37.0764,-82.67
No 24,Abandoned,Richard  Collett,Hi-Wall Mining Contractors Inc,Coal (Bituminous),37.4881,-82.6697
Auger Mine #19,Abandoned,G B  Hendrickson,B & H Coal Company Inc,Coal (Bituminous),37.4881,-82.6697
Auger Mine #26,Abandoned,G B  Hendrickson,B & H Coal Company Inc,Coal (Bituminous),37.2625,-82.669444
No 1 Surface,Abandoned,Debo Roy,Daniels Creek Coal Corp,Coal (Bituminous),37.7661,-82.6694
No 1 Strip,Abandoned,W Paul  Turner; Peggy T  Turner,River Ridge Mining Corp,Coal (Bituminous),37.0236,-82.6694
No 2,Abandoned and Sealed,James H  Booth,Long Fork Development Inc,Coal (Bituminous),37.7242,-82.6692
No 1 Mine,Abandoned and Sealed,Leonard  Hall,Maple Ridge Mining Company Inc,Coal (Bituminous),37.5167,-82.6692
No 3,Abandoned and Sealed,Leonard  Hall,Maple Ridge Mining Company Inc,Coal (Bituminous),37.5069,-82.6692
No 35-2 Mine,Abandoned and Sealed,Emmett  Lawson,Tram Coal Company Inc,Coal (Bituminous),37.4625,-82.6692
No 1,Abandoned and Sealed,Mitchell Carl,Lambert Coal & Coke Company,Coal (Bituminous),37.3828,-82.6689
No 4,Abandoned and Sealed,Reffett Virgil,V & M Mining Company Of Paintsville Inc,Coal (Bituminous),37.5444,-82.6686
Elam Dock,Abandoned,Elam Oliver M Jr,Oliver M Elam Jr Company Inc,Coal (Bituminous),38.5011,-82.6683
No 1 Surface,Abandoned,Bailey Lexie,Kenlick & Tip Top Coal Company Inc,Coal (Bituminous),37.5019,-82.6683
Mine No 11,Abandoned,Hayes Randall A,Conn & Hayes Mining Company,Coal (Bituminous),37.5019,-82.6683
No 1 Auger,Abandoned,Barry  Runyon; Brian A  Runyon,K-Jac Energy Inc,Coal (Bituminous),37.5019,-82.6683
#2 (Auger),Abandoned,Joseph Buck,J & J Company Inc,Coal (Bituminous),37.5019,-82.6683
No 1 Surface,Abandoned,Thompson Harold Dean,Harold Dean Thompson-Housesite,Coal (Bituminous),37.1917,-82.6681
#1 Strip,Abandoned,Di Rico William A Jr,Janice Marie Coal Company Inc,Coal (Bituminous),36.9528,-82.6681
No 1 Prep Plant,Active,William D  Humphreys,Red River Coal Company Inc,Coal (Bituminous),37.036111,-82.668056
Falcon Gob Pile,Temporarily Idled,William D  Humphreys,"Red River Coal Company, Inc.",Coal (Bituminous),37.036111,-82.668056
Shop,NonProducing,William D  Humphreys,"Red River Coal Company, Inc.",Coal (Bituminous),37.036111,-82.668056
#1,Abandoned and Sealed,Vhonda  Dotson,"LA Energy, LLC",Coal (Bituminous),37.635833,-82.668055
No I-99,Abandoned and Sealed,Ward Glen,Ligon Preparation Company,Coal (Bituminous),37.3833,-82.6678
No 2,Abandoned and Sealed,Dawson Fred,Steven Lee Enterprises,Coal (Bituminous),37.5178,-82.6675
No 3,Abandoned and Sealed,Clark Leonard,Stephen Elkhorn Inc,Coal (Bituminous),37.5117,-82.6675
No 2-A Mine,Abandoned and Sealed,Nick A  Cooley,Kentucky Elkhorn Coals Inc,Coal (Bituminous),37.3061,-82.6675
No 24-E,Abandoned and Sealed,Salyers Gene & William Stiltner,Thermo Coal Corp,Coal (Bituminous),37.3058,-82.6675
MC #1,Abandoned,Vicki  Salyer,"Labco, LLC",Coal (Bituminous),37.515555,-82.667222
All American Dock,Abandoned,Coalport Inc,Coalport Inc,Coal (Bituminous),38.5,-82.6672
No 1 Surface Mine,Abandoned,Lash Ken,K & J Coal Company Inc,Coal (Bituminous),37.965,-82.6672
No 1,Abandoned and Sealed,Jody  Samons,Big K Coal Company Inc,Coal (Bituminous),37.4794,-82.6672
No 2 Mine,Abandoned and Sealed,Blanton Everet,B & E Coal Company Inc,Coal (Bituminous),37.39,-82.6672
Inglis Quarry,Active,Cemex S A,Cemex Construction Materials Florida LLC,"Crushed, Broken Limestone NEC",29.018055,-82.666944
Bark Camp Surface Mine,Abandoned,Ashland Inc,Addington Brothers Mining Inc,Coal (Bituminous),37.7917,-82.6667
No 1 Mine,Abandoned and Sealed,Walder Thomas B,Presidential Mining Company Inc,Coal (Bituminous),37.7556,-82.6667
No I-100-2 Mine,Abandoned and Sealed,Ward Glen,Ligon Preparation Company,Coal (Bituminous),37.3825,-82.6667
No 2 Strip,Abandoned,Clark Larry Ronald,M A C Mining Inc,Coal (Bituminous),37.0625,-82.6667
Jackson Pit,Abandoned,Kruger Larry,Kruger Coal Company,Coal (Bituminous),39.066667,-82.666667
