CURRENT_MINE_NAME,long_false,latitude,longitude
Cooperstown Sand & Gravel,79.869166,41.486666,-79.869166
Coopers Plains Pit,77.160969,42.192758,-77.160969
Coopers Lane Mine,85.723542,38.365527,-85.723542
Cooper Stone,97.670833,30.813611,-97.670833
Cooper Ridge Deep Mine,83.899444,36.540556,-83.899444
Cooper Pit,87.398611,31.353055,-87.398611
"Coons Aggregate Supply, LLC",92.364722,46.844722,-92.364722
Cooney Refuse Site,78.601667,40.422222,-78.601667
Coon Hollow Tunnel Mine,81.477778,38.151667,-81.477778
Coon Cedar Grove Mine,81.5125,37.930833,-81.5125
Coolspring Sand & Gravel,79.095,41.046944,-79.095
Coolspring Mining Inc,79.658055,39.901388,-79.658055
Coolidge Plant 4,111.5175,32.977778,-111.5175
Cool Cave Quarry,121.013611,38.903333,-121.013611
Cookeville Quarry ,85.442792,36.138868,-85.442792
Cookeville Quarry,85.540556,36.245278,-85.540556
Cooke Sand & Gravel Inc,75.530053,44.259282,-75.530053
Cooke County Crushed Stone,97.040555,33.65,-97.040555
Cook Stone Company,84.685,35.865555,-84.685
Cook Road,84.0425,39.614722,-84.0425
Convict Hollow,82.183056,37.283056,-82.183056
Convict East Surface,82.174444,37.2825,-82.174444
Converse Sand & Gravel,85.361161,44.932161,-85.361161
CONVENT PIT,99.507174,27.534158,-99.507174
Continental Strip,76.323611,40.7925,-76.323611
Continental Quarries Inc,99.567222,32.914167,-99.567222
Continental Paving-Portable,71.416111,42.825833,-71.416111
Continental Paving Incorporated,71.416111,42.825833,-71.416111
Continental Mine,112.522628,46.013113,-112.522628
Continental Mill Complex,108.064166,32.872777,-108.064166
Continental Ivory Quarry,111.981388,43.5325,-111.981388
Contact Concentrator,113.295277,46.330555,-113.295277
Constructors Inc Portable #4,104.2375,32.385,-104.2375
Constructors Inc Portable #2,104.461944,32.783611,-104.461944
Construction Aggregate Supply,90.186388,29.938333,-90.186388
Con-Stone Inc,77.44,40.901666,-77.44
Constitution Surface Mine,81.783333,38.005833,-81.783333
Consolidated Ready Mix,96.394444,45.139444,-96.394444
"Consolidated Materials, Inc.",88.610556,42.238611,-88.610556
Conser Quarry,123.271388,44.251944,-123.271388
Conroe Dryer Plant,95.372222,30.165833,-95.372222
Conrock North Pit,149.095833,61.489166,-149.095833
Conrail Tipple,78.405278,40.993333,-78.405278
Conrad Stone,41.933056,75.633056,-41.933056
Conrad Bank,77.317705,42.339176,-77.317705
Connersville Pit,85.150555,39.613611,-85.150555
Conner's Wash Plant ,109.914166,45.839722,-109.914166
Conner's Crusher,109.914166,45.839722,-109.914166
Conner Run Dam and Fly Ash Impoundment,80.804167,39.824444,-80.804167
Connell Sand & Gravel Pit,118.697715,46.6654,-118.697715
Connell Portable,118.697778,46.665278,-118.697778
Conn Road  ,77.520555,42.894722,-77.520555
Conklin Quarry and Mill,91.547222,41.693611,-91.547222
Conkey's Bog Road Pit,72.101388,43.554722,-72.101388
Congress Sand and Gravel,96.123611,32.011944,-96.123611
Cone Crusher W/Screen P-116,96.768055,46.849444,-96.768055
Cone Crusher Plant,96.145561,48.441915,-96.145561
Condor Mine,79.346944,40.589166,-79.346944
"Concrete, Inc DBA Knife River",121.021944,38.160555,-121.021944
Concrete Inc,93.091872,42.289766,-93.091872
CONCORDIA MINE,97.630833,39.576666,-97.630833
CONCORD SAND & GRAVEL,71.473333,43.231111,-71.473333
Concord Mine & Concentrator,77.574437,36.898629,-77.574437
Concord Mine,87.037222,33.453888,-87.037222
CONCO WILLARD QUARRIES,93.396942,37.279857,-93.396942
Conco Western Stone,88.320556,41.803333,-88.320556
Conco Quarries Inc - Galloway,93.239166,37.144444,-93.239166
Conagg Pit,89.785833,30.582778,-89.785833
"Con-Agg of MO, LLC d/b/a Boone Quarries",91.831944,37.964166,-91.831944
Con-Ag Inc,84.385555,40.591944,-84.385555
Con Agg,122.930277,40.711944,-122.930277
Comstock Quarry,76.352222,41.803055,-76.352222
Comstock Mining LLC,116.937777,40.632777,-116.937777
Comstock / Mountain Lion,113.341667,37.626944,-113.341667
COMO QUARRY,78.738736,42.896905,-78.738736
Commonwealth Quarry,76.375,40.673333,-76.375
Commonwealth No. 2,79,39.580555,-79
Commercial Pit,96.493333,35.158611,-96.493333
Commandor Plant,92.919444,43.378888,-92.919444
Commander Screen Plant,68.535033,45.042547,-68.535033
Commander Plant,94.856944,43.403888,-94.856944
Commander II Serial #5103718,74.916111,42.278055,-74.916111
Commander I Serial# 5102944,74.006111,40.714166,-74.006111
Commander 510 Serial #5703403,74.958888,42.257777,-74.958888
Commander 510 II Serial #5703655,74.958888,42.257777,-74.958888
Commander 510,87.6575,44.088611,-87.6575
Commander,85.070813,42.929476,-85.070813
Comercial La Pino Inc,67.042831,18.359494,-67.042831
Combs Materials,110.333056,31.624167,-110.333056
Combs Branch Job,83.346667,37.376667,-83.346667
Colville Valley Concrete-Hawkins,117.905556,48.546667,-117.905556
Colver Refuse Site,78.807222,40.55,-78.807222
Columbus Region Plant,83.128333,40.280277,-83.128333
Columbus Quarry LLC,84.945537,32.593231,-84.945537
Columbus Project,117.993611,38.119167,-117.993611
Columbus Plant,85.863611,39.179444,-85.863611
Columbus Plant,82.995555,39.894166,-82.995555
Columbus Pit & Mill,83.027222,39.911667,-83.027222
Columbus Limestone,83.027222,39.890556,-83.027222
Columbus Junction Underground Mine,91.4225,41.248889,-91.4225
Columbiana Pits,80.696667,40.703611,-80.696667
Columbia Sand & Gravel-Wash Plant,71.510871,44.877447,-71.510871
Columbia River Carbonates (Woodland Mill,122.743991,45.904559,-122.743991
Columbia Quarry,87.028056,35.658333,-87.028056
Columbia Quarry,86.983888,35.567777,-86.983888
COLUMBIA QUARRY,81.033333,33.978611,-81.033333
Columbia Plant,89.818055,31.214722,-89.818055
COLUMBIA PLANT,81.165,33.887222,-81.165
Columbia Maintenance Services,87.295833,38.3625,-87.295833
Columbia Granite,122.6025,46.844444,-122.6025
Colton Plant,73.437777,44.894444,-73.437777
Colton Aggregates,117.334444,34.057777,-117.334444
Colowyo Mine,107.783333,40.3,-107.783333
Colorado Springs Operation,104.771388,38.786388,-104.771388
COLORADO ROSE RED QUARRY,105.781944,39.549722,-105.781944
Colorado Quarries Inc,105.226944,38.445833,-105.226944
Colorado Lime Company,108.089,38.7617,-108.089
COLONY WEST MILL,103.851944,44.681111,-103.851944
Colony Pit,91.488888,45.100277,-91.488888
COLONY EAST MILL,103.851944,44.681111,-103.851944
Colona Synfuel ,82.647222,38.168889,-82.647222
Collinsville Rock Quarry,85.921944,34.192222,-85.921944
Collins Fork Slurry Impoundment,81.374167,37.875,-81.374167
Collins and Rich Pits,88.649444,36.210556,-88.649444
Collins,78.9425,42.505277,-78.9425
COLLIER CREEK,93.680191,34.4551,-93.680191
Collie Pond Co,87.320833,39.361944,-87.320833
College,94.839938,36.976305,-94.839938
Colgate Pit Yard 1,88.241666,43.204444,-88.241666
Colesburg Shop,91.201667,42.6425,-91.201667
Coleraine Operation,75.925,40.95,-75.925
Coleman Rock Quarry,96.416006,34.25875,-96.416006
Cole Pit,72.577777,44.558888,-72.577777
Coldwell Quarry,75.735,41.873611,-75.735
Coldwater Sand & Gravel,85.406111,42.801667,-85.406111
Coldwater Quarry,85.875833,33.6025,-85.875833
Cold Springs West Mine,87.085277,33.935555,-87.085277
"Cold River Materials, Westmoreland",72.437609,43.002024,-72.437609
Cold River Materials Walpole Quarry,72.402142,43.084282,-72.402142
Cold River Materials Keene Plant,72.307433,42.956141,-72.307433
COLD BROOK SAND & GRAVEL,71.633926,43.302596,-71.633926
COLD BROOK PIT,75.097836,43.23825,-75.097836
Colarusso Quarry Company,73.770989,42.226083,-73.770989
Colado Plant,118.359722,40.240833,-118.359722
Colado Mine,118.473611,40.179444,-118.473611
Coke Mine No 1,86.975833,33.185833,-86.975833
Coit Pit 7,85.633209,43.004369,-85.633209
Cohoes Mine and Mill ,73.701111,42.754444,-73.701111
Cohocton Mine,77.505456,42.489901,-77.505456
COGLE PIT,87.059122,32.34708,-87.059122
Coffee Lake Pond,122.803169,45.351472,-122.803169
"Cochran Transportation Services, Inc.",82.907222,40.417222,-82.907222
Cochise County Hereford Pit,110.172777,31.438055,-110.172777
Cobra Stone Quarry #2,98.817296,31.13254,-98.817296
Cobra Stone Quarry,97.793627,30.841295,-97.793627
Cobra Plant,108.280278,32.77,-108.280278
Cobra No 1,79.005,39.526111,-79.005
COBLEIGH PIT,42.946944,,-42.946944
Cobb's Corner,76.195833,41.788888,-76.195833
Cobb Mine,83.180833,32.842777,-83.180833
Coates Gravel Pit,82.907222,40.417222,-82.907222
Coastal Sand Inc,81.397154,32.213028,-81.397154
CoalTek Calvert City,88.38,37.035278,-88.38
Coaltech Mine #1,82.145,37.463888,-82.145
Coal-Mac Inc Holden #22 Surface,82.072222,37.702778,-82.072222
Coalinga Pit,120.358056,36.165833,-120.358056
Coaldale Gypsum Quarry,105.760833,38.361388,-105.760833
Coalburg No 2 Mine,82.045833,37.77,-82.045833
Coalburg No 1 Mine,81.559444,38.154167,-81.559444
Coalburg Dock,81.469444,38.202778,-81.469444
Coalbrook Stripping #1,75.491666,41.604166,-75.491666
Coal Valley Mine,87.436111,33.782222,-87.436111
Coal Stone #10,83.539722,36.709167,-83.539722
Coal Mountain No 1 Surface,81.675,37.640556,-81.675
Coal Mountain Loadout,81.7725,37.639444,-81.7725
Coal Loaders-Derry Tipple,79.500833,40.2375,-79.500833
Coal Innovations # 1,78.549722,40.049722,-78.549722
Coal Hollow Mine,112.454167,37.406111,-112.454167
Coal Hollow Mine,82.489722,37.573056,-82.489722
Coal Essence Prep Plant,82.449167,37.405556,-82.449167
COAL CREEK RESOURCES,105.781944,39.55,-105.781944
Coal Creek Prep Plant,81.883056,37.116389,-81.883056
Coal Creek Mine,105.2825,43.971944,-105.2825
Coal Creek,83.830277,36.605833,-83.830277
Coal Castle Fuels Operation,76.291667,40.697222,-76.291667
COACHELLA VALLEY AGGREGATE,116.126944,33.753055,-116.126944
CO1,103.690556,48.139722,-103.690556
CO Crusher,107.829444,37.416666,-107.829444
Cm&E #3,83.382777,36.738888,-83.382777
Clymer Prep Plant,79,40.833333,-79
Clyde I. Wilson Excavation,92.236978,38.155886,-92.236978
Cloverlick # 3 Mine,82.978333,36.933889,-82.978333
Cloverlick # 1A,82.9475,36.925,-82.9475
CLOVERHILL,91.395555,31.548611,-91.395555
Cloverdale Quarry,86.77,39.543611,-86.77
Clover Patch (Bentonite LLC),120.450982,44.114656,-120.450982
Clover Loadout,83.379166,36.885555,-83.379166
Clover Fork No 1,82.966111,36.869722,-82.966111
Clover Bottom Underground,83.939167,37.395,-83.939167
Clouse Sand & Gravel,89.492598,40.527539,-89.492598
Clous Pit,85.635556,44.568611,-85.635556
Cloud Ceramics Clay Pits ,97.6625,39.570833,-97.6625
Clintwood Elkhorn III,82.048611,37.440278,-82.048611
Clintwood Elkhorn II,82.243333,37.428333,-82.243333
Clinton Surface Mine,75.505555,41.629166,-75.505555
Clinton Stone,82.4425,39.137777,-82.4425
Clinton Quarry,82.044722,33.438333,-82.044722
Clinton Point Quarry & Mill,73.92097,41.700371,-73.92097
Clinton County Limestone,83.7425,39.507222,-83.7425
Clint Sand Pit,106.334722,31.709444,-106.334722
Cline Butte Rock Pit,121.278811,44.246255,-121.278811
Clinchfield Plant Cemex Incorporated,83.636111,32.411388,-83.636111
"Climer & Sons Gravel Springs, Inc.",89.760555,35.465,-89.760555
Climax Mine,106.316111,39.338888,-106.316111
Clifton Quarry,82.168888,29.228333,-82.168888
Clifton Plant,97.416111,31.891111,-97.416111
Clifton Fork Mine #2,81.922778,37.188056,-81.922778
Clifton Fork Mine #1,37.19,81.926944,-37.19
Clifftop Surface Mine No 1,80.915,37.985556,-80.915
Cliff''s Sand & Gravel Inc,84.794209,44.375274,-84.794209
Clifford Plant #813,75.629444,41.664444,-75.629444
"CLICK SAND & GRAVEL, INC.",82.681944,43.018333,-82.681944
Clever Stone Co Inc,93.457337,37.055076,-93.457337
CLEVELAND QUARRY PLANT #31,90.315,41.500278,-90.315
Cleveland Quarry ,83.763237,34.59704,-83.763237
CLEVELAND QUARRY,84.820681,35.139026,-84.820681
Cleveland Plant #9,95.080833,30.346666,-95.080833
Clermont Trucking Inc,71.187977,44.391943,-71.187977
Clermont Pit,91.650497,42.985132,-91.650497
Clemro Jaw Crusher,149.894166,61.217777,-149.894166
CLEMENTS-DECHAMBEAU,116.318153,43.667927,-116.318153
Clements Rock Plant ,121.103611,38.198055,-121.103611
Clements Quarry,100.536388,32.447222,-100.536388
Clementine Mine,79.566667,40.75,-79.566667
Cleburne Sand Plant ,97.425,32.363055,-97.425
Cleary Creek at Chantanka,147.734166,64.845833,-147.734166
Clearwater,80.53,35.619444,-80.53
Clearlake Sand & Gravel,88.844267,42.26391,-88.844267
CLEARLAKE LAVA,122.546944,38.984444,-122.546944
Clearfield Tipple,78.419444,41.067222,-78.419444
Clearfield County Strips,78.780556,40.034167,-78.780556
Clearfield County Strips,78.723611,41.041111,-78.723611
Clearfield County Strips,78.427777,40.825,-78.427777
Clearfield County Strips,78.3625,40.843056,-78.3625
Clearfield Co Strips,78.661111,40.981944,-78.661111
Clearco Prep & Loadout Facility,80.562222,38.096667,-80.562222
CLEAR CREEK QUARRY,80.614722,35.227222,-80.614722
Cleaning Plant,79.147778,39.921667,-79.147778
Clayville Pit,71.542778,41.713333,-71.542778
Clayton Sand-Lacey Plant,74.320553,39.901184,-74.320553
Clayton Plant,121.942222,37.93,-121.942222
Clayton,121.957222,37.936666,-121.957222
Claysville Quarry,85.15201,35.961924,-85.15201
Clay Pits,111.839167,40.3825,-111.839167
"Clay Mine Adobe, Inc.",111.103611,32.161111,-111.103611
Clay County Pit,88.508056,33.578056,-88.508056
Clay County Materials,94.356389,39.2125,-94.356389
"Clauson Quarry, LLC",122.077778,48.971389,-122.077778
Clausen,88.873563,43.999599,-88.873563
Classic Mine,82.818889,37.295,-82.818889
Clarksville Sand Pit,92.683055,42.815833,-92.683055
CLARKSVILLE QUARRY,87.359453,36.529771,-87.359453
CLARKSVILLE #1,93.565833,35.414722,-93.565833
Clarksburg Construction Co Inc,73.097222,42.720277,-73.097222
CLARKS QUARRY,77.151666,35.150555,-77.151666
Clarke Quarry,77.911666,39.128055,-77.911666
Clarke & Co. Earthworks Contractors,71.895122,43.466388,-71.895122
Clarkdale Plant #24,112.07407,34.769438,-112.07407
Clarkdale Facility,112.074166,34.769444,-112.074166
Clark Sand & Gravel,158.623333,59.141389,-158.623333
Clark Sand,87.271111,30.498611,-87.271111
CLARK PIT,121.063611,36.278333,-121.063611
Clark Pit,92.939095,46.012268,-92.939095
Clark No 1 Mine,86.9425,33.1975,-86.9425
Clark Mill ,119.480833,39.564167,-119.480833
Clark County Highway Department,87.691111,39.425555,-87.691111
Clark Construction,101.001944,47.551388,-101.001944
Clark Brevig (Casino Creek Concrete),109.570555,47.127777,-109.570555
Clarendon,78.064166,43.1875,-78.064166
Claremore Quarry ,95.610278,36.423333,-95.610278
Clapper Quarry #2,75.5975,41.933333,-75.5975
City Transfer Plant,116.499166,43.873611,-116.499166
City Stone 534 Quarry,80.948611,41.086111,-80.948611
City of Augusta Maine Kling Pit ,69.761463,44.3517,-69.761463
Cisco Mine,84.665833,34.967222,-84.665833
Circleville-Richards The Melvin,82.984444,39.566111,-82.984444
Circle T Ranch Pit,121.154444,45.635278,-121.154444
Circle H Sand & Rock,112.323055,33.387222,-112.323055
Circle C Rock Products,122.731227,45.861299,-122.731227
CIRCLE 'C' PORTABLE,111.093611,39.321111,-111.093611
Cinder Mountain Mine,103.503611,36.519167,-103.503611
Cinder Butte Rock Products,121.190277,44.307222,-121.190277
Cind R Lite Cinder Cone Mine,116.395833,36.642777,-116.395833
Cibolo Materials,98.495278,29.620833,-98.495278
Churchville Quarry,76.260671,39.525389,-76.260671
Church Quarry,69.445555,45.253888,-69.445555
Church Pit/McKay Resources,105.239722,39.887778,-105.239722
CHURCH HARVEY MINE,105.781944,39.549722,-105.781944
Chula Vista Quarry,116.993889,32.59,-116.993889
Chukar,116.103889,40.713889,-116.103889
Christy Minerals Plant ,91.386389,38.878889,-91.386389
Christner Project,79.948611,40.3025,-79.948611
Christman Quarry,81.301944,39.789722,-81.301944
CHRISTIE BAR,123.997872,40.888504,-123.997872
Choctaw Mine,87.278611,33.706666,-87.278611
Chocolate Pit,98.6925,31.256944,-98.6925
Chocolate Charcoal Quarry,112.071389,41.484722,-112.071389
Chocksett Pitt,71.738889,42.451667,-71.738889
Chloride Quarry,114.215277,35.429722,-114.215277
Chiricahua Bldg Supply,109.695,31.818333,-109.695
"Chippewa Sand Company, LLC - Dry Plant",91.556944,45.195555,-91.556944
"Chippewa Sand Company, LLC",91.556944,45.195555,-91.556944
Chippewa Sand,91.621944,45.098611,-91.621944
Chippewa Falls Sand Plant,91.371944,44.955833,-91.371944
Chippewa County Pits,91.402507,44.931377,-91.402507
Chinook Quarry ,123.758678,46.410841,-123.758678
Chino Pit,112.449444,34.82,-112.449444
Chino Mines Co Mine,108.100833,32.796389,-108.100833
Chilton Quarry ,88.170555,43.992777,-88.170555
Chilton Quarry,88.227237,43.964479,-88.227237
Chillicothe Sand Pit,93.5525,39.795277,-93.5525
Chili Bar Slate,120.820555,38.766111,-120.820555
Chiles Works LLC,91.945,38.915278,-91.945
CHILDERSBURG QUARRY,86.355,33.278055,-86.355
Chiefton 2100 - Screening Plant,73.702452,42.8414,-73.702452
Chieftan Power Screen,120.879167,36.023333,-120.879167
Chieftan Power Screen,94.104712,45.981632,-94.104712
Chieftan 1400A,122.966944,42.313333,-122.966944
Chieftain Serial # 6490,74.916111,42.278055,-74.916111
"Chieftain Sand and Proppant Arkansas,LLC",93.71,33.362777,-93.71
Chieftain Powerscreen,115.815,40.8125,-115.815
Chieftain Load-Out Facility,91.603333,45.258888,-91.603333
Chieftain 1400 Powerscreen,113.59529,42.667912,-113.59529
Chieftain 1400,91.578611,44.1725,-91.578611
CHIEFTAIN,89.071388,44.351388,-89.071388
Chieftain,85.070813,42.929476,-85.070813
Chicora ,85.974914,42.510246,-85.974914
CHICO QUARRY,97.809167,33.297222,-97.809167
Chico Limestone Plant #3,97.754722,33.21,-97.754722
Chick's Sand & Gravel,71.616877,44.346587,-71.616877
CHICKEN CREEK GYPSUM MINE,111.863832,39.55707,-111.863832
Cheylan Dock,81.341667,38.173333,-81.341667
Cheyenne #1,82.6139,36.9444,-82.6139
Chewelah Plant,117.715278,48.252778,-117.715278
Chestnut Flats,83.531667,36.762778,-83.531667
Chesterville Sand & Gravel Plant,82.682777,40.48,-82.682777
Chestertown Plant #35,73.803056,43.624722,-73.803056
CHESTERFIELD QUARRY,80.371666,34.596111,-80.371666
Chesterfield Prep Plant,81.729444,38.015,-81.729444
CHESTER WHITE QUARRY,82.907123,32.157435,-82.907123
Chester Quarry,72.618888,43.303611,-72.618888
Chester Pit,73.671389,40.990278,-73.671389
Chester Granite Co,73.028333,42.181944,-73.028333
Chester G McLellan,73.145555,43.3725,-73.145555
Chess Processing,81.571667,38.008056,-81.571667
Chesney Underground,83.7275,36.223056,-83.7275
Chesney Surface,83.7275,36.223055,-83.7275
Cheshire Dock,82.106111,38.966666,-82.106111
CHESAPEAKE QUARRY,93.818611,37.103611,-93.818611
Chesapeake Plant,76.287222,36.814166,-76.287222
Cherry Tree Mine,78.797778,40.738056,-78.797778
Cherry Mine,80.166667,40.416389,-80.166667
Cherry Grove Quarry,87.244166,36.705,-87.244166
Cherry Creek Pit,122.073611,42.594166,-122.073611
Cherokee Quarry ,87.971524,34.755581,-87.971524
CHEROKEE QUARRY,84.298055,34.278055,-84.298055
Cherokee Mine,83.637033,32.806596,-83.637033
Cherokee Mine,82.277222,37.242222,-82.277222
Cherokee Co Quarry,84.034722,35.0875,-84.034722
Cherep #1,79.45,40.616667,-79.45
Chenier's Gravel Bank Inc,72.4699,42.2005,-72.4699
Cheney Limestone,85.034166,42.433055,-85.034166
CHENANGO ASPHALT PRODUCTS RIVER RD PIT,75.521895,42.586584,-75.521895
Chemung Plant ,76.623722,42.002608,-76.623722
Chelsea Plant ,84.128611,42.324166,-84.128611
Chelmsford Quarry,71.415278,42.627778,-71.415278
Cheat River Limestone Company,79.690833,39.360833,-79.690833
Chavies Job #7,83.359167,37.300556,-83.359167
Chaudet Creek Quarry,88.288333,37.063889,-88.288333
Chattanooga Quarry ,85.213569,35.050005,-85.213569
Chattanooga Quarry,85.189284,35.069079,-85.189284
Chatsworth Plant,84.771388,34.786666,-84.771388
Chatham/Reeves-White,79.428611,35.511666,-79.428611
Chatfield Materials,96.365556,32.282222,-96.365556
Chase Sand Plant,76.393972,39.351858,-76.393972
Chase & Hamlyn Mineral Extractions Inc,70.667777,43.328888,-70.667777
Charter Materials L L C  (Plant 100),112.453781,34.757523,-112.453781
Charter #1,87.254722,38.285,-87.254722
Charmian,77.457222,39.744444,-77.457222
Charlottesville Stone Company,78.463333,38.1125,-78.463333
Charlottesville Plant ,80.738972,40.07231,-80.738972
CHARLOTTE QUARRY,80.855833,35.297222,-80.855833
Charlotte Quarry,67.261944,45.0325,-67.261944
Charlies Pit ,75.238055,44.333055,-75.238055
Charlestown Quarry ,85.531414,38.496327,-85.531414
Charleston Stone Co,88.105937,39.517035,-88.105937
Charles W Barger & Son Construction ,79.442777,37.783888,-79.442777
Charles Holcomb Enterprises,73.135277,43.415555,-73.135277
Charles City Plant,77.167975,37.400764,-77.167975
CHARITON RIVER SAND,92.706667,40.233889,-92.706667
Charger Mine #1,87.25,38.433056,-87.25
Charcoal #3 Quarry,94.179166,45.543333,-94.179166
Charco Redondo EOR,99.0075,26.819167,-99.0075
Charah Limestone,90.208888,38.083888,-90.208888
CHAPMANVILLE QUARRY,82.036111,37.986388,-82.036111
CHAPMAN SAND PLANT #9 & #10,81.889722,34.7225,-81.889722
CHAPMAN PIT,99.585096,29.413839,-99.585096
Chapman Pit,98.271944,28.634166,-98.271944
CHAPMAN & #19 MIDDLEBURY ML & PL,72.577777,44.558888,-72.577777
Chapel Rose Quarries,99.380555,34.962222,-99.380555
CHAPEL HILL QUARRY,79.150505,35.932223,-79.150505
Chaparral,106.046111,39.094167,-106.046111
CHANUTE QUARRY,95.452597,37.66272,-95.452597
Chantilly Crushed Stone Incorporated,77.494444,38.921944,-77.494444
Channel Quest,148.950833,63.391667,-148.950833
Chaney Enterprises,76.475,38.252222,-76.475
Chandler Wash Plant,96.128637,43.872468,-96.128637
Chandler Pit,123.441944,47.112222,-123.441944
Chandler Aggregates-Sierra Plant,117.483055,33.7575,-117.483055
CHAMPLAIN MILL,74.006111,40.714166,-74.006111
Champion Refuse Disposal Area,80.289722,40.422222,-80.289722
Champion Pit,99.145615,30.070791,-99.145615
Champion Materials Inc,75.699722,44.036667,-75.699722
Chambersburg Plant CS47,90.667778,39.825,-90.667778
Challenger Yard,79,40.416666,-79
Chalk Hills Quarry,111.983056,38.787778,-111.983056
CF & I PIT,103.283333,44.121944,-103.283333
Cervantes Stone (Dolby Ranch),98.771944,31.303611,-98.771944
CertainTeed Gypsum Manufacturing Inc,93.847129,33.945669,-93.847129
Certainteed Cody Quarry,109.056667,44.526389,-109.056667
CERRITO PELADO,105.937777,35.686944,-105.937777
"Cerne Calcium Carbonate Co., LLC",94.226691,42.501171,-94.226691
Ceredo Dock,82.558333,38.398611,-82.558333
Cephas #1,94.891666,35.245833,-94.891666
Century Pit,92.203883,32.433773,-92.203883
Century Mines,87.235,30.984166,-87.235
Century Mine,81.010278,39.59,-81.010278
Century Aggregates Sand Road Mine,73.339722,42.013333,-73.339722
CENTURY ACQUISITIONS ,73.321389,42.045,-73.321389
Century,113.412222,41.818611,-113.412222
Centreville Mine,87.254722,30.497222,-87.254722
Centre County Strips,78.244444,40.828333,-78.244444
Centralia Coal Mine,122.850278,46.754167,-122.850278
"Central Wisconsin Stone, Inc.",89.517372,44.714865,-89.517372
Central Supply,87.293888,33.2925,-87.293888
Central Street Mine,70.881944,42.721111,-70.881944
Central Stone Portable Pl#1 (CS48),91.514444,39.895555,-91.514444
Central Stone Port Pl #2 (CS49),91.462804,39.704539,-91.462804
Central Stone Co (CS53),90.830555,40.362777,-90.830555
Central State Aggregates LLC,82.295556,28.204722,-82.295556
Central Shop,87.293888,33.2925,-87.293888
Central Shop,82.055556,37.235278,-82.055556
Central Shop,81.448611,37.455,-81.448611
CENTRAL SERVICE,80.268333,36.176944,-80.268333
Central Sand South,97.362333,37.592931,-97.362333
Central Sand,97.443333,37.781111,-97.443333
CENTRAL ROCK QUARRY,79.748819,36.008537,-79.748819
Central Repair Shop,80.364167,39.463333,-80.364167
Central Quarry,86.585833,39.055833,-86.585833
Central Preparation Plant,79.113055,40.39,-79.113055
Central Pit,122.722481,48.209992,-122.722481
Central Paving Portable Crusher #1,116.170277,43.551944,-116.170277
Central Paving Co Inc Portable Crusher 2,116.170277,43.551944,-116.170277
"Central N.H. Aggregates, LLC",71.862777,43.803888,-71.862777
Central Mass Sand & Gravel,71.692662,42.517141,-71.692662
Central Limestone Company Inc,88.429166,41.369722,-88.429166
Central Illinois Materials Inc,89.113333,38.963333,-89.113333
Central Ferry Wash Plant,117.602777,46.475,-117.602777
CENTRAL CITY QUARRY & MILL,78.794166,40.123055,-78.794166
Central Asphalt Sand & Gravel,111.453889,39.545833,-111.453889
Central,84.523056,38.0575,-84.523056
Centerville Stripping Crew,92.943611,40.779166,-92.943611
Centerville Shop,93.061111,40.821944,-93.061111
Centerville Portable Screen All,92.874166,40.734166,-92.874166
Center Sand Company,81.686944,28.503611,-81.686944
CENTER REDI MIX INC,105.782067,39.550051,-105.782067
CENTER PIT & PLANT NO. 3,99.901813,41.492537,-99.901813
Center Mine,101.251111,47.169167,-101.251111
Center Hill Mine,82.006939,28.649939,-82.006939
Center Creek Mine,82.310277,37.304166,-82.310277
Center Coal Company,101.251111,47.169167,-101.251111
Centennial Quarry,103.649722,44.438888,-103.649722
Cemex Fairborn Cement Plant,83.974444,39.778333,-83.974444
CEMEX - WEST VALLEY,112.3075,33.550833,-112.3075
CEMEX - WEST PLANT #72,112.123055,33.495,-112.123055
CEMEX - SUN CITY,112.293056,33.702778,-112.293056
CEMEX - SIERRA VISTA,110.24127,31.511371,-110.24127
CEMEX - Sierra Stone Quarry,119.645833,39.506944,-119.645833
CEMEX - SHEEPHILL PLANT,111.57,35.228611,-111.57
CEMEX - SACATON,111.789444,33.093056,-111.789444
CEMEX - QUEEN CREEK,111.546111,33.229722,-111.546111
CEMEX - PRESCOTT/FAIN,111.852542,34.562085,-111.852542
CEMEX - PIMA,111.005251,32.090238,-111.005251
CEMEX - Paiute Pit,119.278055,39.691388,-119.278055
CEMEX - MARICOPA,112.038333,33.083888,-112.038333
CEMEX - HWY 95,117.735833,40.972777,-117.735833
CEMEX - GRAY MOUNTAIN,111.451388,35.69,-111.451388
CEMEX - GLOBE/BIXBY,110.849421,33.47168,-110.849421
CEMEX - COUNTY 19,114.405556,32.666944,-114.405556
CEMEX - COOLIDGE,111.473333,33.012778,-111.473333
CEMEX - CASA GRANDE,111.80023,32.864586,-111.80023
CEMEX - CAMP VERDE,111.914327,34.615084,-111.914327
CEMEX - APEX,111.161638,32.422039,-111.161638
CEMEX - 19TH AVE,112.101666,33.4125,-112.101666
CEMEX -  MCCORMICK,112.073333,33.448611,-112.073333
Cementon Plant & Quarry,73.864573,42.21731,-73.864573
"Cemento, LLC",76.085555,43.285,-76.085555
CEMCO VSI (Portable) #1100,85.866944,44.819722,-85.866944
Celina Quarry,84.657222,40.536111,-84.657222
Celatom Plant,117.365555,43.946388,-117.365555
Celatom Mine,117.977777,43.773888,-117.977777
CEI Anthracite,75.981666,40.94,-75.981666
