VIOLATOR_TYPE_CD,MINE_TYPE,COAL_METAL_IND,SIG_SUB,LIKELIHOOD,INJ_ILLNESS,NO_AFFECTED,NEGLIGENCE,SPECIAL_ASSESS,PRIMARY_OR_MILL,ASMT_GENERATED_IND,CONTESTED_IND,VIOLATOR_VIOLATION_CNT,VIOLATOR_INSPECTION_DAY_CNT,ACTIVITY,ACTIVE_SECTIONS,IDLE_SECTIONS,SHAFT_SLOPE_SINK,IMPOUND_CONSTR,BLDG_CONSTR_SITES,DRAGLINES,UNCLASSIFIED_CONSTR,CO_RECORDS,SURF_UG_MINE,SURF_FACILITY_MINE,REFUSE_PILES,EXPLOSIVE_STORAGE,OUTBY_AREAS,MAJOR_CONSTR,SHAFTS_SLOPES,IMPOUNDMENTS,MISC_AREA,PROGRAM_AREA,SAMPLE_CNT_AIR,SAMPLE_CNT_DUSTSPOT,SAMPLE_CNT_DUSTSURVEY,SAMPLE_CNT_RESPDUST,SAMPLE_CNT_NOISE,SAMPLE_CNT_OTHER,NBR_INSPECTORS,TOTAL_ON_SITE_HOURS,TOTAL_INSP_HOURS,COAL_METAL_IND,TOTAL_ON_SITE_HRS_SPVR_TRAINEE,TOTAL_INSP_HRS_SPVR_TRAINEE,PRIMARY_SIC,PRIMARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,DAYS_PER_WEEK,HOURS_PER_SHIFT,PROD_SHIFTS_PER_DAY,MAINT_SHIFTS_PER_DAY,NO_EMPLOYEES,PART48_TRAINING,AVG_MINE_HEIGHT,PILLAR_RECOVERY_USED,HIGHWALL_MINER_USED,MULTIPLE_PITS
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,6,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",90,0,30,135,75,0,2,104,69,C,16,12,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,45,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,101,84,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",105,0,84,63,0,0,4,173,106,C,8,6,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,120,98,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",80,0,64,160,0,0,2,103,51,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,45,33,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",65,0,13,91,0,0,2,115,81,C,15,11,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,Y,48,47,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",10,0,10,90,50,0,1,88,59,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,Y,55,65,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",84,0,28,252,0,0,3,153,92,C,9,6,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,Y,50,94,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",336,0,28,224,140,0,3,169,107,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,46,90,"Spot Inspection",1,0,0,0,0,0,0,N,N,N,N,N,Y,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,9,6,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,10,ModNegligence,N,,N,N,128,83,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",45,0,0,0,0,0,2,73,51,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,Y,13,6,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,55,33,0,3,63,40,C,10,8,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,0,N,N,N
Contractor,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,7,0,"Spot Inspection",1,0,0,0,0,0,1,Y,Y,N,N,N,N,Y,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,5,65,40,C,8,5,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,3,ModNegligence,N,,N,N,0,1,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,3,22,9,C,2,1,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,6,ModNegligence,N,,N,N,0,2,"Spot Inspection",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,3,1,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,6,ModNegligence,N,,N,N,0,4,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,N,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,5,121,78,C,5,3,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,37,43,"Spot Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,12,8,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,NoLikelihood,NoLostDays,6,ModNegligence,N,,N,N,6,18,"Electrical Technical Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,2,53,36,C,14,10,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,6,"Electrical Technical Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,4,60,34,C,10,4,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,45,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,54,68,"Electrical Technical Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,2,40,25,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,9,24,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,3,0,0,1,29,21,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,42,0,"Spot Inspection",1,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,3,54,36,C,9,6,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Underground,C,,,,0,,N,,N,N,0,0,"Spot Inspection",0,1,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,33,14,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,2,ModNegligence,N,,N,N,0,8,"Regular Safety and Health Inspection",0,1,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,1,35,21,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Contractor,Facility,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,66,0,"Spot Inspection",0,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,5,48,29,C,4,2,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,Y,Reasonably,LostDays,1,LowNegligence,N,,N,N,76,0,"Spot Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,2,14,12,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,16,27,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,50,30,0,4,55,35,C,4,3,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,9,32,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,24,0,0,1,46,33,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,N,Unlikely,LostDays,1,LowNegligence,N,,N,Y,49,0,"Spot Inspection",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,6,55,32,C,8,5,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Facility,C,N,Unlikely,NoLostDays,1,LowNegligence,N,,N,N,9,21,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,45,45,0,1,24,16,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,10,24,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,60,0,0,4,78,47,C,7,5,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Underground,C,Y,Reasonably,Permanent,1,ModNegligence,N,,N,N,16,0,"Regular Safety and Health Inspection",0,1,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,7,210,115,C,19,14,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,10,ModNegligence,N,,N,N,68,62,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,833,490,0,8,318,186,C,20,15,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,Y,46,90,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",312,0,26,26,26,0,2,225,146,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,34,97,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",240,0,0,160,100,0,5,120,83,C,6,5,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Contractor,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,14,0,"103 (g) Written Notification Hazard Complaint Inspectio",1,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--103 (g) Written Notification Hazard Complaint Inspecti",0,0,0,0,0,0,2,30,19,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,40,N,N,N
Operator,Surface,C,Y,Reasonably,Permanent,2,ModNegligence,N,,N,N,7,20,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,Y,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,78,65,0,1,102,76,C,0,0,"Coal (Bituminous)",Coal,N,,6,0,0,0,0,N,50,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,53,64,"Spot Inspection",2,0,0,0,0,0,0,Y,Y,Y,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,2,25,16,C,6,3,"Coal (Bituminous)",Coal,N,,6,0,0,0,0,N,50,N,N,N
Contractor,Surface,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,7,0,"Regular Safety and Health Inspection",3,0,0,0,0,0,0,Y,Y,N,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,140,0,0,5,172,102,C,16,11,"Coal (Bituminous)",Coal,N,,6,10,2,0,112,N,60,N,N,Y
Operator,Underground,C,N,Unlikely,NoLostDays,1,ModNegligence,N,,N,N,0,4,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",75,0,0,120,75,0,2,136,89,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,0,27,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",90,0,15,75,0,0,1,114,68,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,2,ModNegligence,N,,N,N,39,77,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",45,0,0,90,0,0,2,116,79,C,8,7,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,45,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,5,ModNegligence,N,,N,N,54,69,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",36,0,24,84,0,0,2,105,71,C,7,5,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,38,62,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,Y,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",36,0,24,84,0,0,3,89,62,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,45,N,N,N
Contractor,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,Y,48,0,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,45,45,0,1,60,39,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,0,N,N,N
Contractor,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,59,0,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,7,84,52,C,8,6,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Surface,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,0,0,"Spot Inspection",0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,7,4,C,0,0,"Coal (Bituminous)",Coal,Y,21,5,12,2,1,13,N,70,N,Y,N
Operator,Underground,C,N,Unlikely,NoLostDays,2,ModNegligence,N,,N,N,86,73,"Ventilation Technical Investigation",1,0,0,0,0,0,0,Y,N,N,N,N,Y,N,N,N,N,"Coal--Ventilation Technical Investigation",0,0,0,0,0,0,1,16,8,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,Y,Highly,Permanent,1,ModNegligence,N,,N,N,42,56,"Spot Inspection",1,0,0,0,0,0,0,N,Y,N,N,N,Y,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,2,36,17,C,12,9,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,9,11,"Spot Inspection",0,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,2,10,5,C,5,3,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,9,15,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",18,0,0,0,0,0,1,70,46,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,11,39,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",72,0,96,0,120,0,3,210,150,C,11,8,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Contractor,Facility,C,,,,0,,N,,N,N,0,0,"Spot Inspection",0,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,10,6,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,19,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,60,60,0,4,83,51,C,9,6,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,8,18,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,24,24,0,1,45,30,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,17,0,"Spot Inspection",0,0,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,3,22,13,C,6,3,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,30,0,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,Y,N,N,Y,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,50,50,0,5,66,45,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Surface,C,N,NoLikelihood,NoLostDays,0,LowNegligence,N,,N,N,11,13,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,40,40,0,1,26,20,C,0,0,"Coal (Bituminous)",Coal,Y,21,5,12,2,1,13,N,70,N,Y,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,6,26,"Spot Inspection",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,10,5,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Contractor,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,31,0,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,N,Y,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,40,40,0,3,71,50,C,6,4,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Facility,C,Y,Reasonably,LostDays,1,ModNegligence,N,,N,N,15,38,"Regular Safety and Health Inspection",0,0,0,0,0,0,0,Y,Y,N,N,Y,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,51,51,0,7,115,82,C,8,6,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Surface,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,15,17,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,45,36,0,1,30,23,C,0,0,"Coal (Bituminous)",Coal,Y,21,5,12,2,1,13,N,70,N,Y,N
Operator,Surface,C,Y,Highly,LostDays,1,ModNegligence,N,,N,N,16,20,"Spot Inspection",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,6,4,C,0,0,"Coal (Bituminous)",Coal,Y,21,5,12,2,1,13,N,70,N,Y,N
Operator,Surface,C,N,NoLikelihood,NoLostDays,1,LowNegligence,N,,N,N,60,62,"Spot Inspection",1,0,0,0,0,0,0,Y,N,Y,N,N,N,N,N,N,N,"Coal--Spot Inspection",0,0,0,0,0,0,1,14,7,C,0,0,"Coal (Bituminous)",Coal,N,,6,0,0,0,0,N,50,N,N,N
Operator,Surface,C,N,NoLikelihood,NoLostDays,0,ModNegligence,N,,N,N,28,21,"Regular Safety and Health Inspection",1,0,0,0,0,0,0,Y,Y,Y,N,N,N,N,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,35,35,0,2,38,31,C,0,0,"Coal (Bituminous)",Coal,Y,21,5,12,2,1,13,N,70,N,Y,N
Operator,Underground,C,N,Unlikely,NoLostDays,1,LowNegligence,N,,N,N,54,62,"Electrical Technical Investigation",0,0,0,0,0,0,0,Y,Y,N,N,N,N,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,2,16,9,C,0,0,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,44,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,Y,,N,N,38,70,"Ventilation Technical Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Ventilation Technical Investigation",0,0,0,0,0,0,2,20,11,C,10,6,"Coal (Bituminous)",Coal,N,,0,0,0,0,0,N,45,N,N,N
Operator,Underground,C,Y,Reasonably,LostDays,1,LowNegligence,N,,N,N,0,1,"Electrical Technical Investigation",0,0,0,0,0,0,0,N,Y,N,N,N,N,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,4,25,17,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,8,ModNegligence,N,,N,N,42,60,"Electrical Technical Investigation",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,3,108,72,C,0,0,"Coal (Bituminous)",Coal,N,,5,8,1,1,25,N,42,N,N,N
Operator,Facility,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,11,19,"Electrical Technical Investigation",0,0,0,0,0,0,0,N,N,Y,N,N,N,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,1,61,35,C,0,0,"Coal (Bituminous)",Coal,N,,7,10,1,0,2,N,0,N,N,N
Operator,Surface,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,10,14,"Electrical Technical Investigation",0,0,0,0,0,0,0,Y,Y,Y,N,N,N,N,N,N,N,"Coal--Electrical Technical Investigation",0,0,0,0,0,0,2,34,19,C,0,0,"Coal (Bituminous)",Coal,Y,21,5,12,2,1,13,N,70,N,Y,N
Operator,Underground,C,Y,Reasonably,Permanent,2,ModNegligence,Y,,N,N,390,424,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,10,9,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,2,ModNegligence,N,,N,N,368,439,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,11,10,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,HighNegligence,N,,N,N,398,458,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,Y,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,11,10,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,1,ModNegligence,N,,N,N,361,437,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,8,6,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Operator,Underground,C,N,Unlikely,LostDays,2,ModNegligence,N,,N,N,361,450,"103(i) Spot Inspections",1,0,0,0,0,0,0,Y,Y,N,N,N,Y,N,N,N,N,"Coal--103(i) Spot Inspections",0,0,0,0,0,0,1,12,9,C,0,0,"Coal (Bituminous)",Coal,N,,5,9,2,1,179,N,84,N,N,N
Contractor,Facility,C,Y,Reasonably,Fatal,1,ModNegligence,N,,N,N,30,0,"Regular Safety and Health Inspection",0,0,0,0,1,1,0,Y,N,Y,N,Y,N,Y,N,N,N,"Coal--Regular Safety and Health Inspection",0,0,0,0,0,0,7,124,94,C,13,11,"Coal (Bituminous)",Coal,N,,7,12,2,2,37,N,0,N,N,N
